Topic,Tweets,Date,Number,Permalink
,I drove all over Dunedin & Clearwater & did not see 1 Duke or unmarked trucks doingANY WORK! Will Duke pay for all rotten food as they lie!!,2017-09-12 ,17,https://twitter.com/Susanwo61075281/status/907673470347116544
,from what I've been reading today. Duke really,2017-09-16 ,17,https://twitter.com/justaguywa2/status/909199230446608385
,"@DukeEnergy @DukeEnergy_PR - Almost ALL FPL customers have service again. Look at this list, it's ONLY Duke Energy customers! #FUDukeEnergy pic.twitter.com/NIkV2fWJoH",2017-09-13 ,17,https://twitter.com/Penthos/status/907952178450575361
,Duke please pack your shit and leave Florida!,2017-09-15 ,17,https://twitter.com/Garysikes10/status/908894564966109184
,Thank you Duke Energy @DukeEnergy & partners for your hard work ! Our lights came back on today!! #linemen #great,2017-09-12 ,17,https://twitter.com/j_yaskomangum/status/907794888061833216
,Don't bother texting. It just redirects you to the Duke website,2017-09-14 ,17,https://twitter.com/bertm1975/status/908369636755996673
,STILL no power in Polk County! Shame on you Duke Energy! UNACCEPTABLE!!! pic.twitter.com/Ge03arDSn1,2017-09-19 ,17,https://twitter.com/kenloupa/status/910154902575501313
,"Duke Energy, the king of reactive instead of proactive. But hey, thanks to this company for at least being seen in public pic.twitter.com/9eL5NtsI1A",2017-09-13 ,17,https://twitter.com/stpetemichael/status/908109148872695808
,Everybody hash tag #FixFloridaFirst duke energy has more workers in the states that got hit after Florida. Fix Florida First as should be,2017-09-12 ,17,https://twitter.com/DirtySouthSide/status/907690361295917056
,"""Plan.. what's a plan?"" Quote from Duke Energy CEO..",2017-09-12 ,17,https://twitter.com/roblewis0615/status/907658427316436992
,@FLGovScott @DukeEnergy @Fox35News . 24 hours of work. Is this acceptable? People are suffering and this is what Duke energy does. pic.twitter.com/fJhd8rDSLa,2017-09-17 ,17,https://twitter.com/17gsxs13/status/909518171245367297
,Duke Energy sucks a big one. 6 days. Still no power. No trucks anywhere to be seen. Power all around us except our small area,2017-09-16 ,17,https://twitter.com/Richard57376606/status/909151551645724672
,Holiday Florida power lines out of state guys dont know how to fix the duck tape and bubble gum fixs duke energy has been doing for years,2017-09-15 ,17,https://twitter.com/Joeruffino647/status/908834371989368833
,The only extra crew I see is the new armed guard at the duke energy facility on maricamp rd in ocala. Must be worried about upset customers,2017-09-14 ,17,https://twitter.com/JodyVezina1/status/908526335273897990
,I was just in stock.pete and more outages but not bad so more than anything I believe that Duke Energy employees are going to milk thia,2017-09-12 ,17,https://twitter.com/Andog0920/status/907567105549238272
,No power in Casselberry. @DukeEnergy restoration info now posted https://www. duke-energy.com/outages/curren t-outages … Click the red band at the top,2017-09-12 ,17,https://twitter.com/CathBaker/status/907704902088097795
,Not everything you pay on OUC and WPU is going back to duke,2017-09-17 ,17,https://twitter.com/talkieroundhole/status/909528304960581632
,". @Dukeenergy suspends late payment charges, estimated bills and disconnections in Florida #IrmaHurricane2017 https:// news.duke-energy.com/releases/duke- energy-suspends-late-payment-charges-estimated-bills-and-disconnections-during-florida-storm-restoration#.Wbwx4XuP5dd.twitter …",2017-09-15 ,17,https://twitter.com/DE_RandyW/status/908783328563798022
,"Well I have no problem with Duke, I am A-OK",2017-09-19 ,17,https://twitter.com/Zippertheslip/status/910164858146091008
,Who said they were ungrateful to the linemen? Fact is Duke Energy should have teams working around the clock in shifts. They also should1/2,2017-09-13 ,17,https://twitter.com/Lululuvshockey/status/907934261696778240
,Campaigners claim victory after Duke Energy releases coal-ash maps https://www. welund.com/article/read/6 7209?cat_id=6 … @DukeEnergy,2017-09-25 ,17,https://twitter.com/welundrisk/status/912426441089929217
,"you see, while real power companies are working. Duke Energy is trying to figure out whats going on. They have no workers or ideas yet.",2017-09-12 ,17,https://twitter.com/Cotumarre/status/907654391901167616
,Outtage ticket for my area originally said open 9/10. Now says opened 9/14.. Duke being duke like they stole $870 mil from Floridians,2017-09-15 ,17,https://twitter.com/liquidc0w/status/908853933581520896
,#StPete City Council candidates slam @DukeEnergy at political forum http:// saintpetersblog.com/st-pete-city-c ouncil-candidates-slam-duke-energy-candidate-forum/ …,2017-09-21 ,17,https://twitter.com/MitchEPerry/status/910886272562024449
,Thank you. While I'm working OT to come home to a heat box. Maybe I should work for Duke energy.,2017-09-14 ,17,https://twitter.com/GatorIvan/status/908345521730965505
,Way to do a good job duke.,2017-09-17 ,17,https://twitter.com/dookenergy77/status/909450272900075520
,I agree. Duke does not.,2017-09-15 ,17,https://twitter.com/Marbleshark/status/908771518712336384
,It's obviously not just me. But I've been around and haven't seen a SINGLE Duke Energy truck anywhere.,2017-09-13 ,17,https://twitter.com/That1BadWriter/status/907999012187283457
,Bullshit!!! Im not even in a badly impacted area and I havent seen one duke energy truck....,2017-09-12 ,17,https://twitter.com/NJJoe79/status/907466738756935680
,"Let's see if these ""outraged"" politicians can deliver when it matters when Duke asks for a rate increase w/PSC..",2017-09-18 ,17,https://twitter.com/OrlandoCountySC/status/909878691718684673
,. @Dukeenergy 's $30M investment in #batterystorage Is a harbinger of things to come #energystorage #ncga #avlnews http://www. greentechmedia.com/articles/read/ duke-energy-invests-30-million-in-battery-storage …,2017-09-22 ,17,https://twitter.com/DE_RandyW/status/911238281697865728
,Yes as Duke Energy really needs you! They can't even give a timeline only probably a week w/o power! #shameful,2017-09-11 ,17,https://twitter.com/justjannRN/status/907389146263584768
,"& pd over time. Have friend w/downed power line STILL in back yard. YET, Duke says her power will be up by midnight. Duke has 8 mins.",2017-09-15 ,17,https://twitter.com/realBLOTUS/status/908901466345271296
,I am Harshaw and mine is not...Duke lied about all the help they have,2017-09-14 ,17,https://twitter.com/fl_jerry/status/908257303488495616
,Y'all work faster than Duke.,2017-09-15 ,17,https://twitter.com/JonJonGames/status/908736709604642816
,If you have @DukeEnergy use this map to track #PowerOutages & how/when they are being addressed. #SeminoleCounty https://www. duke-energy.com/outages/curren t-outages …,2017-09-12 ,17,https://twitter.com/edyoung4florida/status/907724022477139969
,You are right and TECO guys are great but we have Duke,2017-09-15 ,17,https://twitter.com/Txgal5725/status/908715392507539456
,Lol our power was 1st to go out 5:30 sunday and looks like we will be the last to get it back thanks duke energy !!!!,2017-09-14 ,17,https://twitter.com/dean01962/status/908401613051760641
,Like usual Fox lies and let's the president of Duke energy talk out of his ass. Learn to be reporters #whereisDukeenergy,2017-09-13 ,17,https://twitter.com/inspiresome/status/908061475155177472
,don't think he'll take on Duke,2017-09-15 ,17,https://twitter.com/justaguywa2/status/908898560267083776
,And so did Duke. What's their excuse?,2017-09-13 ,17,https://twitter.com/BballKyle420/status/908005445532614656
,"Yes, power just came on 5 minutes ago! My family and I thank you Duke Energy and Asplundah subcontractors!!!!",2017-09-14 ,17,https://twitter.com/CharlesWoerner7/status/908454198722867201
,"I did see a Duke Energy trucks sitting in a parking lot in Gulfport, FL. Must be hard work!",2017-09-11 ,17,https://twitter.com/MROD54/status/907393886338809857
,@10NewsWTSP Channel 10 spreading lies saying @DukeEnergy is working 24 hrs a day. Duke Energy admitted stopping at 2100,2017-09-14 ,17,https://twitter.com/stpetemichael/status/908253147105243137
,"Yes, which is great, but Duke Energy is also making progress on their end. We all have to be patient.",2017-09-12 ,17,https://twitter.com/OkanaAdonis/status/907622956997767168
,Put me in coach I'm ready to take @DukeEnergy Duke down and @FLGovScott with them,2017-09-12 ,17,https://twitter.com/tweetpotatoe/status/907791017767731202
,"Right? I mean it's beautiful today, tomorrow is going to be hot. 33702-Duke Energy, should I send a formal invitation to my house?",2017-09-11 ,17,https://twitter.com/suncoast215/status/907314043920306181
,Because Duke Energy is so ill prepared for when someone sneezes let alone storm. Horrible infrastructure and management,2017-09-14 ,17,https://twitter.com/stpetemichael/status/908503776876793856
,"Duke told neighbors call and report outages everyday-wtf Orange County?! On TV, Duke said stop reporting. It's Day 6",2017-09-15 ,17,https://twitter.com/gen_p/status/908786913624121344
,My fiance just told me that a whole bunch of Duke Energy trucks just passed through Belleview Florida and no help for Belleview,2017-09-14 ,17,https://twitter.com/goldwolfzero/status/908502466140008449
,Duke is fixing everyone around her but not her neighborhood. Almost 400 customers in there and nothing yet,2017-09-14 ,17,https://twitter.com/flagirl03/status/908412844185673733
,Duke is fucking trash man.,2017-09-13 ,17,https://twitter.com/Ayetom_/status/908116478452531201
,Info @Fox35News @WESH @DukeEnergy is Duke Energy overstating repairs due to software issue as they think we have power. Not theirs.,2017-09-16 ,17,https://twitter.com/man_wrecked/status/908922903651078144
,wish we were one of them. Saw a white duke energy pickup truck today. Does that mean we may have power tomorrow,2017-09-14 ,17,https://twitter.com/KevinM1687/status/908456941600505856
,Mine just got restored##. Thanks Duke!!!,2017-09-15 ,17,https://twitter.com/bernstein_peter/status/908798111044206592
,"Duke energy has killed 8 people and children are suffering, took governement money and refused to get more help they wont get away with it",2017-09-16 ,17,https://twitter.com/550792/status/909144375048814592
,Basically no damage here and no power still. Duke is a joke.,2017-09-12 ,17,https://twitter.com/Showt3kMMO/status/907660347905122304
,Another fucking Duke lie.,2017-09-15 ,17,https://twitter.com/fordpowerfred/status/908764935001387008
,Another fucking Duke lie.,2017-09-15 ,17,https://twitter.com/fordpowerfred/status/908764756336619520
,Another fucking Duke lie.,2017-09-15 ,17,https://twitter.com/fordpowerfred/status/908763286572797954
,"@DE_RandyW whats up with Duke pr? Canned answers, no useful info for custs, update services failing under load. Duke wasn't prepd",2017-09-14 ,17,https://twitter.com/TimBurton87/status/908335535554428928
,"Duke Energy nixes nuclear plant, will invest $6 billion in solar and batteries @Ed_Pawlowski @DukeEnergy @WSJ @NPR http:// google.com/newsstand/s/CB Iw5pLe8DU …",2017-09-14 ,17,https://twitter.com/ispotify1/status/908209583671390208
,@DukeEnergy @FLGovScott @realDonaldTrump Biggest county in FL that Duke Energy provides service to - can't provide any updated or timeframes,2017-09-12 ,17,https://twitter.com/iBabyHippo/status/907640100225503232
,"@DukeEnergy can we at least get a commitment on https:// news.duke-energy.com/internal_redir ect/cms.ipressroom.com.s3.amazonaws.com/259/files/20178/florida-outages.pdf … being updated. 1,3,7 hours? Say hourly.....",2017-09-13 ,17,https://twitter.com/robzornes/status/908126880397758464
,What is the estimated time for winter park fl? Haven't seen a Duke energy truck or anyone out here.,2017-09-12 ,17,https://twitter.com/musi091/status/907630650131349504
,Problem is...Duke energy is the provider of natural gas. At least in Pinellas county. After this I never want to deal with @DukeEnergy,2017-09-17 ,17,https://twitter.com/rockstar0885/status/909276936312147968
,I would like to know how duke energy plans on paying it's customers for lost food? Cuz here we are day 6 in brooksville fl,2017-09-16 ,17,https://twitter.com/Mark7786/status/908981359217184768
,"Guy in Duke truck in my neighborhood said to me ""should be on"" and would not come see it wasn't. Drive away. Duke are liars.",2017-09-16 ,17,https://twitter.com/Awesomenessly00/status/909095557469233152
,So Duke when are are you going to fixs my power I live in Pinellas,2017-09-16 ,17,https://twitter.com/captain3482/status/909075819594690560
,"@AOLNews FL residents no power on day 4! Duke Energy claims 12k workers, city calls BS! @DukeEnergy @richardbranson #FLneedsaVoice",2017-09-13 ,17,https://twitter.com/Jsknicks3/status/908167027306745856
,finding a Duke crew in North Florida is like hunting for bigfoot,2017-09-13 ,17,https://twitter.com/slye_leonard/status/908175133201846273
,Finally saw a duke energy truck around my area working. Hopefully we will have power soon! @DukeEnergy,2017-09-15 ,17,https://twitter.com/VonMarie11/status/908718217165774850
