Tweet,Category,Date,Permalink
In #Bradenton a complete rebuild  says? That will take weeks if true. OMG Alteady 90 today. #irma #PowerOutages #hurricaneimra  twitter.com/flsert/status/ 907545134795034625 …,5,09/12/2017,https://twitter.com/ellynsantiago/status/907601095194812418
Thank you FPL we had power thru the whole storm!,6,09/12/2017,https://twitter.com/anhinga2/status/907599859020177408
"Ah, such a relief. Just got a call from my mom (lives near West Palm Beach, FL). Her electricity has been restored. Nice work,  !",6,09/12/2017,https://twitter.com/sfonplsql/status/907599793668505601
 my storm ticket says that the crew arrived which is a total lie. I haven't seen 1 FPL truck,2,09/12/2017,https://twitter.com/Viva_La_Vee/status/907599716971696129
 guys come on really we were not affected and need apt complex back on now ! This is bs,2,09/12/2017,https://twitter.com/swimfan2/status/907597984870879232
 your storm surge crew is so rude,2,09/12/2017,https://twitter.com/fantuckintastic/status/907597272254468096
Florida was prepared. It great that they tracked the hurricane weeks in advance as well.,6,09/12/2017,https://twitter.com/Eric93166362/status/907596775640272896
"Seriously, I'm on a circuit without any damage...no trees on the lines between me and the substation, yet neighborhood is without power..",1,09/12/2017,https://twitter.com/Gatorman84/status/907596769932058624
"We had a hurricane for Christ sakes.. there are many without power, they don't owe you shit. They're working on it.",2,09/12/2017,https://twitter.com/br0kn_beauty/status/907595740737937414
Power came back last night. Thank you  ! Cell service is still very spotty. So much cleanup in the area still.,6,09/12/2017,https://twitter.com/Victimlas/status/907595429268860929
" ZERO  spotted in  in 2 days, despite very little damage!!! Where are the crews!!!",2,09/12/2017,https://twitter.com/sbgtravel/status/907595223076876288
Making the best of no power #irmaaftermath Vero looks unscathed except  cant figure how to flip the switch #generatorsrock ,2,09/12/2017,https://twitter.com/lewanadupree/status/907595040914112513
...how are the elderly. ...the heat can induce death.,1,09/12/2017,https://twitter.com/RevJets/status/907594894339964928
Glad to see  mobilizing. Our thoughts are with all effected in Florida and Georgia.   #hurricaneimra .  twitter.com/AmerenMissouri /status/907267036874768385 …,3,09/12/2017,https://twitter.com/ReliableTurbine/status/907594778870763520
"not to mention, you're not the only one without power. S FL isn't a small place. Their safety is more important than pwr.",2,09/12/2017,https://twitter.com/br0kn_beauty/status/907593992359043072
 when are you guys coming to Lake Mary to fix our lights it's been 48 hours and it still says your accessing damage!!,2,09/12/2017,https://twitter.com/skyboardfire/status/907591950467047425
FPL is a bunch of liars and not ready at all for this storm! We have business to run! Where r you guys? I see not ONE truck! No contractors!,1,09/12/2017,https://twitter.com/MichaelJEvansFL/status/907589676726460416
I haven't seen a single truck in my area to even begin to assess the damage. :(,2,09/12/2017,https://twitter.com/GEEK5TER/status/907586843734167554
"FPL Update:388,630/739,000 are out of power. Restored power to over 292,160! Thanks for restoring power to our residents ",6,09/12/2017,https://twitter.com/CityGreenacres/status/907586630437019648
Anybody know if Brownsville still doesn't have power or phone signal? #hurricaneirma #miami  ,2,09/12/2017,https://twitter.com/phylltorayno/status/907585066863382528
.  mobilizes restoration workforce ahead of potential #HurricaneIrma landfall -  go.shr.lc/2wmBFIQ,1,09/12/2017,https://twitter.com/insider_energy/status/907583471555661824
" got an email stating, assessing the problem. 885 customers affected. Does that mean since it's a small number we are pushed back?",5,09/12/2017,https://twitter.com/TidefanDan/status/907583353515278336
 still lots of power outages in #Bradenton don't really see much damage to explain the outages,5,09/12/2017,https://twitter.com/WildGHB/status/907581986545553408
 all my son wants for his first birthday is power. :( #33133 #please #fpl #hurricaneirma #MaybeItsWhatMomWants,1,09/12/2017,https://twitter.com/meloiseb/status/907581276298891265
  Y when we have a wire in our pool you guys don't call it emergency?,6,09/12/2017,https://twitter.com/SalomeySoria/status/907580079148081152
Hurricane All Stars  and  The worst award goes to  stopped services 3 days before storm. Shameful!,6,09/12/2017,https://twitter.com/FakeTrumpMouth/status/907579146464894976
Over 12 hours later and no emergency dispatch. Meanwhile entire fence is still live posing great danger  ,2,09/12/2017,https://twitter.com/pilawtesgirl/status/907575801444478976
" ok. Joke is over. Please, turn my power back on!? #hurricaneimra",2,09/12/2017,https://twitter.com/bobsharko/status/907575375265492992
 cnn.com/2014/02/12/us/ winter-storm-power-lines/index.html …,5,09/12/2017,https://twitter.com/IamD36/status/907575332634537984
They also don't last as long and are more prone to flood especially in areas of FL barely above sea level,2,09/12/2017,https://twitter.com/IamD36/status/907575279136243713
My area is fine. Every business within 10 mi is open if they have power. Our streets aren't flooded. What is the issue ,1,09/12/2017,https://twitter.com/SKtheChef_/status/907573627939377152
 had power up until 11:30am Monday morning (day AFTER #hurricaneirma passed PBG). Havent had power since. Can we have it back?,6,09/12/2017,https://twitter.com/mike_settle/status/907573300972462082
Did the storm not cause enough damage to keep people scared? What the fuck yall doing keeping the power off ,1,09/12/2017,https://twitter.com/SKtheChef_/status/907573209641431040
How about The Crossings in Kendall? My FPL app says 2913 customers affected. When do we get power? Everyone surrounding us had had power,1,09/12/2017,https://twitter.com/Scubacat100/status/907572949636587520
 we do not want to add more ER & death. THANK YOU!,6,09/12/2017,https://twitter.com/tnlatte/status/907571590824591360
Ah Yes because the US is impervious to all and beyond the destruction that Mother Nature can cause.. right.,6,09/12/2017,https://twitter.com/felixhern1231/status/907571452093911041
" Third time around with FPL on outages. No visible damage on the circuit that serves my neighborhood, yet I have no power.",1,09/12/2017,https://twitter.com/Gatorman84/status/907570225465491456
"I want an investigation into why their grid is so frail afteer spending 3billion on ""hardening"",,,,""907567918514405376",3,09/12/2017,
"Yes FPL has trouble keeping power on in normal weather and thunderstorms. Billions of ""upgrades"" dollars was a joke",2,09/12/2017,https://twitter.com/morgan999222/status/907566040015671297
Small trees downs. No noticeable house damage. Still no power,2,09/12/2017,https://twitter.com/floridasunn/status/907564802993786881
"I had power during the hurricane and lost it the day after. Seriously, what kind of fuckery is this? #SleeplessInMiami",2,09/12/2017,https://twitter.com/Hatchepsut55/status/907558021961789440
"A STOP LYING, I have yet to see One fucking truck in my  neighborhood.You have these convoys showing off,businesses not residents..",1,09/12/2017,https://twitter.com/PlayingDone/status/907555492922347520
Here's the power outage status in Palm Beach Co. & Treasure Coast this morning.  holding an 11am news conference #hurricaneimra ,6,09/12/2017,https://twitter.com/MikeTrimWPTV/status/907551815985754112
"My power has been out 12 hours BEFORE the storm, I reported it, truck arrived..then LEFT!!! 32694 zip, ticket say crew investigating 2 days!",4,09/12/2017,https://twitter.com/miremi/status/907547103219601408
Habemus light! Thank you  for working nonstop after #hurricaneirma . I can finally pump! #newmom,6,09/12/2017,https://twitter.com/alexacely1228/status/907541968280064000
I don't have power yet and my mom is in a nursing home...No power either!!!!,8,09/12/2017,https://twitter.com/OXFORDCANADA/status/907541057168183297
 TIPS: #IRMA abusers of domestic violence have located victims-also what is up delayed power outages   #screens,5,09/12/2017,https://twitter.com/miami_lo/status/907540150305124352
 It's been a few hours since you congratulated yourself on the army of workers here for recovery. We need power now! #irma,6,09/12/2017,https://twitter.com/ZiggyVanDam/status/907539765419036672
West Park is pitch black and terrifying. Still waiting to see one  truck light up our area.,1,09/12/2017,https://twitter.com/JoshCudlitz/status/907536491798306816
"Thanks to  we were out of electricity for only 29 hours after Hurricane Irma, they are providing excellent recovery for SWFL",6,09/12/2017,https://twitter.com/_Tagrid/status/907535985239580672
My neighbors ficus tree went down and may have damaged the power lines. We are in counter Pointe estates. Please help. ,1,09/12/2017,https://twitter.com/jetblast500/status/907535800606261248
"Love how my family and I have no power lines down or no flooding, yet  hasn't even came close to my city...",1,09/12/2017,https://twitter.com/JoshCudlitz/status/907533456703475712
The rest of my neighborhood has power  I'm going on 36 hours without. I understand there was a storm but why only half my street?,2,09/12/2017,https://twitter.com/TheWaterboatman/status/907533348074954752
Thank u  the fastest power recovery we have evr had after a hurricane in #DeerRun !!! #IrmaHurricane #power,6,09/12/2017,https://twitter.com/FabiolaMUArtist/status/907532255756779520
G shit  y'all tripping. I'm on house arrest and if I don't get power soon Ima do the race and pull up on you,1,09/12/2017,https://twitter.com/lordohg/status/907528072106319873
" my transformer blew out during the storm. Others have power in my area, except like 6 houses. Including mine thank you",6,09/12/2017,https://twitter.com/Rushingspirit1/status/907525483004403712
We just lost power. How the hell do we lose power AFTER the hurricane.  explain this,2,09/12/2017,https://twitter.com/PaigeRosalie_XO/status/907523968860606464
