Tweet,Category
Thank you @bestmom39 @FLGovScott @WillManso @wsvn @WPLGLocal10 @nbc6 @CBSMiami . Many thanks @PPinesPD for keeping us updated! #PembrokePines pic.twitter.com/pncGjyiu2V,10
"@wsvn and to the entire team there, thanks for keeping us up to date with everything #irma . Long week! This ones for you all",10
I'm so proud to live in Broward County! BSO you guys are the real MVPs. Thanks for your selflessness! @browardsheriff,10
@BrianEntin thank you. I will let him know. Thank God he came and stayed with us.,10
Yall got them boys blushing! Thanks for the hard work you all do. From all of us in Co pic.twitter.com/cVGrlxssxa,10
Thank you from all of us. Thank you for trusting us. http://www. tvnewscheck.com/marketshare/20 17/09/13/miamis-wsvn-leading-news-source-during-irma/ … #Irma @wsvn @7weather,10
Want to thank you for the ice and water delivery today from your officers. Was very thoughtful. Thank you again.,10
we have shared these images and your comments with our FPL reps. thank you for bringing it to our attention!,10
Our thoughts and s are with Kenjuan and his family.Thank you to @WSVN for putting this together.Another proud story of our s during Irma. pic.twitter.com/QLdMoGYEa5,10
Our radio partners are so valuable to us. We couldn't have done it without you. Thank you! @wsvn,10
"Maybe you need to go without power for a few days and see how much fuel you go through in your generator, you'd be out trying to find fuel",10
Thanks for ALL YOUR hard work. Greatly appreciated. My family though in Hialeah still is w/o power. Specifically 445 W 51 Place.,10
"TY for your thoughts. We are happy to report all guests, residents and staff are safe, and we look fwd to welcoming them back tomorrow.",10
All love WPLG - you got us through the storm - listened to you all for hours on crank radio. Thanks for the continuous coverage!,10
Thank you for keeping us informed. I can see Miami at 90% back on business. #MiamiStrong,10
"Thank you Phil, @VivianGonzalez7 and the entire team at @wsvn and @7Weather for keeping us UP to date before/during/after #Irma ! #DJLMS https:// twitter.com/PhilFerro7/sta tus/907659980924473349 …",10
Still going to use up all the gas in the stations tank and have to wait for the loading facilities to open and then wait for the trucks to,10
Still going to use up all the gas in the stations tank and have to wait for the loading facilities to open and then wait for the trucks to,10
"Hi! I'm with @wsvn in Miami and we are looking at this fire closely. If we choose to do so, may we use your videos on air, crediting you?",10
Thank you @wsvn @PhilFerro7 @sshapiro7 for keeping us safe and informed during this very scary storm! You guys did rock!,10
"Thank you @PhilFerro7 for your weather updates, @sshapiro7 for making us laugh amid all the craziness and the rest of @wsvn for doing a job!",10
"Schools will be closed through Friday, September 15th. Our school is doing well and thank you to our custodians for starting the clean-up.",10
"@wsvn thank you for a great job during & after Irma, on keeping us informed!!",10
thank u to the ENTIRE @wsvn team for bringing us coverage all throughout #HurricaneIrma and #AfterIrma - we appreciate you!,10
Thanks for keeping us all connected . Now if we can get St. Maarten back up. Obviously long way to go,10
Thanks! Best to you all. You were a such a help to thise of us who left for GA.,10
@wsvn just wanted to thank the whole crew for the live coverage of #IrmaHurricane 5 stars on my book. Keep up the great job,10
Totally impressed with restoration turn around. Thank you all for your hard work!,10
. @wsvn @PhilFerro7 @belkysnerey @lmartinez7 thank you for your hard work & dedication during #HurricaneIrma . You kept people safe & informed,10
"Thank you indeed. thanks to the continuous coverage of the press, tv and radio I was able to follow every detail.",10
"Good for you, Lee. Keep up good work and stop proving yourself to these folks on Twitter. You don't owe anyone on social media a darn thing.",10
Thanks so much for choosing us @wsvn how do we do it? We have noooo idea LOL glad it's over and we were spared. Fingers crossed for keys https:// twitter.com/mullernathaly/ status/907428781710876672 …,10
Thank you for choosing us @wsvn hope you fared well https:// twitter.com/edenbauerfoste r/status/907431089387573248 …,10
@belkysnerey how do you guys do it?! All those hours reporting non stop so grateful for @wsvn and team! @PhilFerro7 . Thank you! God bless,10
Thank you for tuning in ! We hope you are safe and well,10
@wsvn thank you for the amazing coverage. You have the best of the reporters. Would not ever chose another station to watch the news.,10
Are you for real? Are you ok with someone breaking into YOUR house and stealing YOUR belongings? Maybe they will hit your home next!!,10
"SHOUT OUT to all the reporters, etc. for continuous coverage on #HurricaneIrma . You guys ROCK 🖒 @wsvn @WPLGLocal10 #nbc6 @CBSMiami pic.twitter.com/7Id2KptUSt",10
"God bless you guys ! I bet that Mom and baby are so grateful you were there ! #BlueLivesMatter We love our military, police & fire.",10
"Thank you for your efficient communication, and for taking the time to keep us updated. Much appreciated",10
Hi @ReedTimmerAccu - I'm a producer @WSVN 7News in Miami - very glad you are safe! Wondering if we could use your videos with a courtesy? https:// twitter.com/ReedTimmerAccu /status/907297051565805568 …,10
"Hi, Reed. Glad you're safe and, wow, these videos are incredible. I work for @wsvn . Could we use these and give on-air credit?",10
"Go ahead and remove the good"" from your tweet because you emphasized all. You made your point. Dont try to clean up a generalization""",10
"Thank you for your efforts to help our families as yours sit at home without you, heros",10
"God bless all of you, working so hard for the community while your families are are home waiting for you.",10
"Hi, glad you're safe. These are incredible photos. I work for @wsvn . Would we be able to use these photos with on-air credit?",10
"Stay outta this water, you guys, it's likely full of junk, and crap, and everything you can think of that you don't want touching your body.",10
You did are are doing a great job. Thanks for reporting on irma.,10
Oh my God. I am pastor Munir Sajid from Pakistan. We are standing in prayers with all of you. God be with all of you.,10
Many many thank you's to @wsvn for their continuous coverage and especially @PhilFerro7 for helping us through hurricane Irma.,10
Why thank you but either would be correct but thank you for feeling the need to attempt to be an English major.,10
Special thanks to our news stations for helping us get through Hurricane Irma @nbc6 @wsvn @WPLGLocal10 @CBSMiami ! Love you all!,10
THANK YOU! @PhilFerro7 @VivianGonzalez7 for keeping us informed @hits973 and the entire crew @wsvn Great coverage.,10
THANK YOU! @PhilFerro7 @VivianGonzalez7 for keeping us informed @HOT105 and the entire crew @wsvn Great coverage.,10
THANK YOU! @PhilFerro7 @VivianGonzalez7 for keeping us informed @99JAMZ and the entire crew @wsvn Great coverage.,10
THANK YOU! @PhilFerro7 @VivianGonzalez7 for keeping us informed @easy931 and the entire crew @wsvn Great coverage.,10
Thankful to @wsvn for all their coverage when the power was out. Team was literally working 24/7 from what we all saw,10
Thank you @insideFPL power restored at 230am. Thank you @wsvn for well balanced news #HurrcaneIrma was nasty but #community was great.,10
"Just saw you guys on CNN...great story, great job!!! Brought the biggest to my face listening to you all. Stay safe out there.",10
Thank you @PhilFerro7 for providing us amazing service. You guys are the best in the business. We all appreciate you @wsvn #HurricaneIrma,10
thank you for choosing us @wsvn hope all is well on your end post #Irma https:// twitter.com/woahitsk3vin/s tatus/907055287533801473 …,10
Thank you so much for replying. I'm glad you made it through safely. Hope everything works out!,10
Great job @BrianEntin @lmartinez7 @sshapiro7 and everyone at @wsvn for their coverage of Irma. You are VERY MUCH appreciated! #bigthankyou,10
Great job keeping our streets safe! Thank you for all you do !,10
Wow. That's my preferred area to stay when I'm in town for games. Love to walk out and sit and read on Brickell Key.,10
Prayers for my sisters and brothers and son in law in Tampa and nephew Jonathan you ok kid ?,10
thank you for putting these rats in jail! should get extra time for endangering an officer. GOD BLESS @FLPD411,10
@wsvn @belkysnerey @bcameron7 @PhilFerro7 @VivianGonzalez7 Tweeting thanks. Thank you for helping all of us through this monster.,10
"Excellent reporting today from @wsvn ’s weather team, anchors & reporters in the field. Thank you for the great coverage. #Irma #SouthFlorida",10
@wsvn you guys were so helpful and amazing this whole time! Thank you.,10
Congratulations! Stay safe out there. Thank you for your service.,10
Hey Thomas - really appreciate you taking the time out to write - thanks for the kind words - glad we could help get you through it..,10
For your safety curfew is still in place until 6am tomorrow. @insideFPL is aware of outages and will be taking action once its safe. Be safe,10
@wsvn @cstevenson7 Pass this around ... AGAIN you all kicked butt. A deep thanks again for being there for me.,10
All the way from Illinois and you're helping out Florida in a huge way! Thank you so much!! That business did not deserve that.,10
Please be safe! Hope conditions return to normal for you all soon!,10
@wsvn AMAZING #HurricaneIrma coverage! Watching from Nassau & so impressed with whole team! Stay safe! Thoughts with all so badly affected,10
@wsvn Thank you guys for keeping us updated. You are the best news station. #HurricaneIrma #wesurvived,10
Thank you thank you thank you,10
Stay safe my friends god be with you all !!!,10
"So that Footlocker is your family and your property? You can't justify this, sir. Think of who you say you stand for. That's more important",10
Way to go! You guys are helping to stop crime and keep good businesses and citizens safe! So awesome,10
"Shameful really Shameful especially in the the whole R watching you and praying for you to be save, really disgusting :-(",10
"@wsvn Hello from Corpus Christi, TX. To the weather staff and news team. Great job keeping everyone informed. Stay safe. #HurricaneIrma",10
