Topic,Tweets,Date,Number,Permalink
,Air Guard Airmen affected by Harvey & Irma need to update their status in AFPAAS:   /    No internet? Call your unit.,2017-09-09,5,/USNationalGuard/status/906517870800261120
,Had aerial tour & then meeting with #FloridaAgriculture  badly damaged by #Irma  with     &   1/5 #Sayfie,2017-09-18,5,/marcorubio/status/909845841384484864
,"In the last 30 years, inland flooding has been responsible for more than half the deaths associated with tropical cyclones in the US. #Irma",2017-09-08,5,/NWS/status/906157958320373760
,Our   sustained significant damage from #Irma . The 50-acre gardens and historic home will remain closed until further notice.,2017-09-14,5,/citybeautiful/status/908469671757844480
,If your business has been impacted by #Irma  call the Private Sector Hotline at 850-410-1403 or visit     .,2017-09-13,5,/FLGovScott/status/907995983514095617
,Hot and muggy with heat indices 100-105 this afternoon and scattered/numerous storms. Be safe as you continue to cleanup after #Irma ! #flwx,2017-09-15,5,/NWSTampaBay/status/908662749277900800
,We only handle South Florida forecasts.  You can always go to   hurricanes.gov    for the latest forecast or contact  .,2017-09-06,5,/NWSMiami/status/905634544379981825
,RT  : Was your employment or #biz  impacted by #Irma ? Here are some programs designed to assist you:    ,2017-09-20,5,/FLDEO/status/910645499929047040
,We're hosting 2 post-hurricane beach cleanups! Want to join? Click here for more info:      #IrmaCleanUp  #KeepMBClean,2017-09-14,5,/MiamiBeachNews/status/908474052272164864
,@ FLGovScott  directed   to suspend tolls across Florida in preparation for Irma effective at 5 pm on 9/5/17.    ,2017-09-05,5,/MyFDOT/status/905160574627184640
,Irma makes landfall at Marco Island at 3:35pm  tatus/906966568617299969   …,2017-09-10,5,/NWSMiami/status/906967734055043072
,More about aerial images of #Maria  damage in #PuertoRico  and Virgin Islands at   noaa.gov/news/assessing -marias-destruction-from-air-aerial-photos-are-available   …  us/912358979736662017   …,2017-09-25,5,/NOAA/status/912368567055785989
,Enjoy DayGlow feat  's Daniel De Los Reyes at   this Sunday & donate to #Irma  relief! Info:    ,2017-09-22,5,/CityofTampa/status/911226111694180352
,".  cutter crew brings supplies, equip. & personnel to #StThomas , #USVirginIslands . More about #Irma  relief    ",2017-09-11,5,/USCGSoutheast/status/907360282896470016
,Heavy rainfall with #Irma  likely to lead to river #flooding . Check   weather.gov/serfc/    for river flood forecasts. #flwx,2017-09-09,5,/NWSTampaBay/status/906396602981593088
,Latest track for #Irma  and updated watches/warnings. A slight nudge westward in the latest advisory. #flwx,2017-09-08,5,/NWSTampaBay/status/906280544899661824
,"NDMS responders like Craig Nally are treating sick and injured patients in Marathon, FL following #Irma .",2017-09-21,5,/PHEgov/status/910854891693858816
,Learn how hospitals & healthcare facilities can begin to recover from #Harvey  & #Irma . Check out these resources →    ,2017-09-12,5,/PHEgov/status/907612283261431809
,Learn how hospitals & healthcare facilities can begin to recover from #Harvey  & #Irma . Check out these resources →    ,2017-09-19,5,/PHEgov/status/910180869909962752
,"There was free, public transportation to free hurricane shelters.",2017-09-09,5,/NWSKeyWest/status/906638848758775808
,Here are the latest key messages from the NHC on #Maria . Life-threatening flooding and wind still ongoing in Puerto Rico!  tatus/910517463586152448   …,2017-09-20,5,/NWS/status/910518687718834176
,"# Irma  is still a dangerous threat, with significant flooding and strong winds. Do not let your guard down!    ",2017-09-11,5,/NWS/status/907222616779444224
,"Our natural disasters webpage can help you prepare for hurricanes, flooding and more.   epa.gov/natural-disast ers   …  #Maria",2017-09-19,5,/EPA/status/910190504771571713
,Ready & responding. There are nearly 17K   #soldiers  & personnel participating in #Irma  operations.    ,2017-09-13,5,/DeptofDefense/status/907967117030440960
,Puerto Rico & U.S. Virgin Islands: Check   Safe & Well if you’re looking for loved ones after #Irma :    ,2017-09-09,5,/fema/status/906549963475349505
,This morning I'm joining Vice Admiral Schultz and   members to assess damage from Irma in the Florida Keys.,2017-09-11,5,/FLGovScott/status/907237025052610560
,"# Maria  caused catastrophic flooding & left heavy rainfall in Puerto Rico, as measured by   satellites:    ",2017-09-21,5,/NASA/status/910965746020311041
,"Life-threatening flooding expected in Puerto Rico, Virgin Islands, portions of Hispaniola, and the SE Bahamas and Turks & Caicos #Maria",2017-09-20,5,/NHC_Atlantic/status/910517319625035776
,"Heavy rains will continue with #IRMA  through the eve. Please report flooding in your neighborhood, with location & time to the #NWS . #flwx",2017-09-10,5,/NWSTampaBay/status/907015904806014977
,"The weaker hurricane & more east track looks to prevent any high surge in Tampa Bay including Harbour/Davis Island. generally < 3"". #flwx",2017-09-10,5,/NWSTampaBay/status/907009850395250688
,# USCG  Air Station Borinquen crews take off to conduct damage assessments for #Irma  pscp.tv/w/bIAFyzEzNTc5 NTk2fDFlYUpibVZPWnJCR1iEZFNy4XCeI5x0BkFkrexLdc5boNwcPnJirWKWhjNALQ==   …,2017-09-07,5,/USCGSoutheast/status/905809571465363456
,# Irma  is expected to bring heavy rainfall and flooding to much of Florida and portions of the southeast U.S. over the next few days ,2017-09-10,5,/NHC_Atlantic/status/906992024271945729
,Photos of the flooding in Bass Lake #Irma,2017-09-15,5,/PascoSheriff/status/908726955784245248
,# MBTrolley  will assist in   hurricane related evacuation.   pick up locations:   oadAsset.aspx?id=90752   …  #HurricaneIrma,2017-09-08,5,/MiamiBeachNews/status/906197359901769729
,Surveying damage in Bonita Springs. We’re committed to helping our communities recover following #Irma .,2017-09-12,5,/FLGovScott/status/907714922762653697
,Sheriff Nocco with Pasco Sheriff’s Office members who helped during the hurricane! #PascoProud,2017-09-13,5,/PascoSheriff/status/908035215716753409
,# Irma  has made landfall in FL at Marco Island.  Expect extreme winds moving into the Naples area and an imminent rise in sea levels.  tatus/906966568617299969   …,2017-09-10,5,/NWS/status/906968563679981568
,Thanks to   for coming to Florida today and viewing #Irma  damage firsthand.   did a thorough job showing the devastation.,2017-09-20,5,/marcorubio/status/910602176820588544
,Day and evening crew at working hard to produce warnings across the Keys.  A hardy group indeed. #Irma  #FLKeys  #FLwx,2017-09-09,5,/NWSKeyWest/status/906619022963302402
,"Please donate blood! If you are not in #Irma ’s path, visit:             ",2017-09-10,5,/FLGovScott/status/906976814144397312
,Photo from #USCG  William Flores patrolling in Caribbean.   presence off #FL  & carib remains strong w/ #Irma  relief ops & LE presence.,2017-09-14,5,/USCGSoutheast/status/908379389980823554
,"Although current models show #HurricaneIrma  going along FL’s East Coast, the West Coast will still have hurricane conditions.",2017-09-07,5,/FLGovScott/status/905790867973210113
,"As damage assessment continues with #Irma , we will not be doing the #9PMRoutine  tonight but we still encourage you to lock your doors!",2017-09-11,5,/PascoSheriff/status/907390268038664192
,The center went just a bit to the west of Orlando. There were some very strong winds and damage in the orlando area with #IRMA .,2017-09-11,5,/NWSTampaBay/status/907221551975714816
,Extreme Wind Warning for SW Collier County FL in the eyewall of #Irma . Winds are imminent or happening NOW!    et.php?cwa=usa&wwa=Extreme%20Wind%20Warning   …,2017-09-10,5,/NWS/status/906930552346996736
,2 ways to view imagery in areas affected by #Maria :-The FEMA Geoplatform:   bappviewer/index.html?id=6bcb69ada4bd4471b5d29281b406899d   … -Maria Photo Map:   arcgis.com/apps/StoryMapC rowdsource/index.html?appid=78b819db2f1446b0ac7c93252a53c5ff   …,2017-09-25,5,/fema/status/912306401472630784
,Live in an area at risk for hurricanes? Take steps to protect yourself & family.      #Irma,2017-09-05,5,/CDCgov/status/905104158520430592
,Live in an area at risk for hurricanes? Take steps to protect yourself & family.      #Irma,2017-09-06,5,/CDCgov/status/905460622770429952
,"Keep generators outside and far away from your doors, windows and vents. Never use a generator indoors!   epa.gov/natural-disast ers/hurricanes#recover   …  #Maria",2017-09-21,5,/EPA/status/910903954678190080
,hurricanes.gov    and   weather.gov/miami    will always have the most up to date forecast graphics and maps.,2017-09-06,5,/NWSMiami/status/905328500172873728
,"No matter the exact track, #Irma  will be a heavy rainfall and inland flooding threat to the FL peninsula and the Southeast. Prepare now!",2017-09-09,5,/NWSWPC/status/906540142575407104
,Tonight we pray for those in Puerto Rico and across the Caribbean impacted by Maria.  Our hearts are with you.  #HurricaneMaria,2017-09-20,5,/PascoSheriff/status/910670564867657728
,5 things to know about how electric companies coordinate to restore power after storms like #Irma      eei.org/issuesandpolic y/electricreliability/mutualassistance/Documents/Mutual_Assistance_5.pdf   …  ,2017-09-12,5,/ENERGY/status/907731820803801091
,"In this week's address,   begins ""by continuing to send our prayers to all of those affected by Hurricanes Harvey and Irma.""  tus/908709013545611266   …",2017-09-16,5,/VP/status/909026371900502018
,"Spoke in Naples w/ those impacted by Irma & volunteers & thanked all helping. As   has said, there is still ""much more work to do.""",2017-09-14,5,/VP/status/908412279640686592
,Floridians and visitors can text FLPREPARES to 888777 in order to receive text alerts on hurricane preparedness from  .,2017-09-08,5,/FLGovScott/status/906198467709739008
,# Irma  has officially made landfall at Cudjoe Key in Lower FL Keys at 9:10 EDT. Gust of 106 mph reported in Big Pine Key.,2017-09-10,5,/NWSTampaBay/status/906871477038919681
,Sheriff Nocco with Pasco Sheriff’s Office and FHP members who helped during the hurricane! #PascoProud,2017-09-14,5,/PascoSheriff/status/908344886088396800
,# DYK : generator exhaust is toxic and even deadly? Be careful and always keep them outside.      #NatlPrep  #Irma  #Harvey,2017-09-06,5,/EPA/status/905565025573769219
,NWS crews are out with EMs in Central #Florida  to assess damage caused by #Irma . Continue to follow us through to day for updates and pics.,2017-09-12,5,/NWSTampaBay/status/907619138490814464
,"We made it through #Irma , now it's time to recover! Be careful on the road & treat intersections with nonfunctioning lights as 4 way stops!",2017-09-12,5,/PascoSheriff/status/907589819919892481
,"We made it through #Irma , now it's time to recover! Be careful on the road & treat intersections with nonfunctioning lights as 4 way stops!",2017-09-12,5,/PascoSheriff/status/907536863019376640
,"For retakes, FDOE has offered as much flexibility as needed to schools impacted by #Irma . Updated schedule:   b/Get/Document-7972/dps-2017-84a.pdf   … .",2017-09-20,5,/EducationFL/status/910492549374201856
,Now we begin to assess the damage from #Irma  and start the cleanup.        ,2017-09-12,5,/USFWSSoutheast/status/907662608722952192
,Download the   app for safety tips and   alerts for up to 5 locations:   fema.gov/mobile-app    #Irma,2017-09-05,5,/Readygov/status/905115030026428418
,Ofc. Hazzi helping cleanup after #Irma  one tree and one   pie at a time. #IrmaCleanUp,2017-09-12,5,/MiamiBeachPD/status/907622374991855618
,Watch Jacksonville Fire Rescue Department rescues citizens from historic flood levels #Irma  #JaxReady   ,2017-09-11,5,/CityofJax/status/907369970635599872
,The emotional toll of #Harvey  & #Irma  can be devastating. Learn how health pros can promote behavioral health.    ,2017-09-20,5,/PHEgov/status/910599670157774850
,Hi Carlos. Boarding up your windows with 5/8” exterior grade or marine plywood is a better option.   ready.gov/hurricanes  ,2017-09-09,5,/fema/status/906558152010813440
,Too early to predict but #marcoisland   needs to be prepared given damage sustained in Irma  s/909340173363707904   …,2017-09-17,5,/MarcoIslandPD/status/909369363454717952
,In preparation for #Irma  if you are cutting down trees & branches using a chainsaw please wear proper safety gear.,2017-09-06,5,/PascoSheriff/status/905490695946989568
,Irma will bring heavy rainfall and inland flooding. Here is the latest rainfall forecast for #IrmaHurricane2017,2017-09-08,5,/NWSWPC/status/906258128433532930
