Tweet,Category,Code #,Subcode,Date,Permalink
@FLGovScott @WFTV @news6wkmg @WESH Duke does not consider this an emergency. @DukeEnergy https:// twitter.com/DukeEnergy/sta tus/908429653651619840 …,13,,,9/14/2017,https://twitter.com/JimBailey01/status/908435624591548417
And no one can tell me that one massive company has as many workers and trucks as say 10 small companies covering the same area.,13,,,9/14/2017,https://twitter.com/Domnation24/status/908391938889527296
(3/3) to cover the costs of repairs and to offset massive losses from the record low lack of consumption.,13,,,9/14/2017,https://twitter.com/xolcious/status/908365891389345799
"Orlando was not damaged even remotely to the extent of #FortMyers and #CapeCoral . @DukeEnergy can you give me an actual reason,",13,,,9/14/2017,https://twitter.com/LauraBoman/status/908313492683452416
Hurricane is not an emergency. 11 dead is not an emergency. Millions of $ lost is not an emergency. WHAT IS AN EMERGENCY TO DUKE ENERGY?!!?,13,,,9/14/2017,https://twitter.com/bertm1975/status/908309272685170688
"@insideFPL Thank you for repairing the damages by Hurricane Irma & restoring my electricity, it feels like home again.",14,,,9/14/2017,https://twitter.com/elaine_berry/status/908497410707607552
Thank you for helping! Any word on where/when crews will be in FLL? Need some relief & @insideFPL won't provide answers.,14,,,9/14/2017,https://twitter.com/MalarieD/status/908473675896238085
Thanks for helping the situation. Will your crews be staying in Daytona or moving farther south? We REALLY need some relief in FLL. TY!,14,,,9/14/2017,https://twitter.com/MalarieD/status/908472982330335232
@insideFPL @RedCross @VCNewsInfo Thanks to everyone for their hard work and helping us during and after hurricane Irma. God Bless,14,,,9/14/2017,https://twitter.com/AnnetteP3/status/908462286431555585
FPL and their crews have done a phenomenal job at restoring power in FL during a disaster of monumental size. Thank you!,14,,,9/14/2017,https://twitter.com/JOelschlegel/status/908447929148600321
@FLGovScott please help support relief from Homestead General Airport 2FlKeysfamilies @DennisCMoss @MayorGimenez @insideFPL thank you,14,,,9/14/2017,https://twitter.com/JohnMark_IB/status/908442540046716928
Come on @insideFPL where are you guys children and elderly suffering! You knew about storm for weeks and had 12 years to prepare! Wtf! #nmb pic.twitter.com/WARN9ZBWtO,14,,,9/14/2017,https://twitter.com/goldstocktrades/status/908420876969930753
"If fpl intentionally knows its blocking the only exit and we cant leave, is the death of us on their hands? No electricity to pump water.",14,,,9/14/2017,https://twitter.com/EdLee5FLA/status/908406148386181128
"When you figure out how to stop trees from falling during hurricanes, let us all know.",14,,,9/14/2017,https://twitter.com/Shilohv1955/status/908383680401260545
Thank you! We hope you are all safe and without major damage after the storm.,14,,,9/14/2017,https://twitter.com/CypressRx/status/908328548158623745
"You must prioritize senior facilities and communities, @insideFPL We need better regulations for better hurricane preparedness @FLGovScott",14,,,9/14/2017,https://twitter.com/Haikatrine/status/908251586836811778
@insideFPL tread lightly fpl. Tread lightly. You are responsible for 8 deaths and counting.,14,,,9/14/2017,https://twitter.com/luna_fitch/status/908204910931562496
With a condition myself affected by heat. I hope you guys get lights soon. I really do. :(,14,,,9/14/2017,https://twitter.com/ByronKSkinner/status/908200483839516672
Honestly thank you too all @insideFPL workers working hard it is appreciated #hurricaneirma2017,14,,,9/14/2017,https://twitter.com/Andrealuvv/status/908189962729918465
@OUCreliableone Thank you for bringing normality back to our lives. #hurricaneirma2017,14,,,9/14/2017,https://twitter.com/CapJuanCode/status/908449470685306886
Outstanding job post storm by @citybeautiful @orlandomayor and @OUCreliableone . Thanks for all the hard work everyone,14,,,9/14/2017,https://twitter.com/steven9630/status/908367268622594048
..Know and appreciate everything but maybe re-evaluate lines that were cut off after storm passed to restore us please.,14,,,9/14/2017,https://twitter.com/xxxgflxxx/status/908298433362120705
"@NewsfromJEA . Excellent job! Thank you, JEA, for helping Jax recover! .",14,,,9/14/2017,https://twitter.com/Brooke_Babineau/status/908352312275501057
@mylkldelectric I want to thank everyone at Lakeland Electric for working so hard after the hurricane to get the electricity back on.,14,,,9/14/2017,https://twitter.com/G_Mack73/status/908375036842659840
That is absolutely horrendous. I am so sorry that you're going through this. I hope you get relief soon.,14,,,9/14/2017,https://twitter.com/jessnotarabbit/status/908519514572251141
You should have it tomorrow - their hitting Deltona hard - over 500+ separate outage issues affecting over 20K residents,14,,,9/14/2017,https://twitter.com/gwilsonmgoblue/status/908516584947363841
Here you guys make a claim http://www. disasterassistance.gov,14,,,9/14/2017,https://twitter.com/blooddog137/status/908501405148704768
So your an expert on storm repair work?,14,,,9/14/2017,https://twitter.com/newburnb/status/908447548460875776
Thank you @DukeEnergy ! We have power! Thank you for all the hours of work you are putting in to get FL up and running after #hurricaneirma,14,,,9/14/2017,https://twitter.com/Jess021485/status/908439609037787136
"As if all of your customers had the money to buy generators. Some of us aren't working because of the storm but sure, go spend 800$",14,,,9/14/2017,https://twitter.com/thamandashoww/status/908435471340113921
streetlight works across the street so lines not down. simple xformer repair has us sweating to death for days? lame. links & tel tell us 0.,14,,,9/14/2017,https://twitter.com/TeresaHines/status/908415390761590784
"@DukeEnergy can you pls give SPECIFIC info about 32804? There's min damage here, lights on in every direction. Ive seen all your sites alrdy",14,,,9/14/2017,https://twitter.com/thy422/status/908363020757237764
They say it's for safety. Others are working 24/7. Are we to believe Duke has greater risks doing the same job at night compared to others?,14,,,9/14/2017,https://twitter.com/xolcious/status/908361253072130048
"@DukeEnergy when I report my outtage it says that only I am affected, but my whole neighborhood is out? It said 717 people yesterday.",14,,,9/14/2017,https://twitter.com/zena_thompson/status/908355218093613056
@DukeEnergy THANK YOU DUKE! WE have power today. Thank u for working so hard during the aftermath of Irma! I hope the rest have power soon.,14,,,9/14/2017,https://twitter.com/jessutopia/status/908345934492393472
"Presence in neighborhood's like mine (mid-class to lower) is minimal at best. @DukeEnergy , you're disaster mitigation model is a farce.",14,,,9/14/2017,https://twitter.com/3dorksatthebar/status/908341942236348417
Guys....I pay you for power. Your estimate puts us at a week from the hurricane. I get you're working on it but... seriously,14,,,9/14/2017,https://twitter.com/bathtimehero/status/908334140092817409
So I suggest you get a better disaster plan & teach your crappy assistants how to handle this better,14,,,9/14/2017,https://twitter.com/GORExJESS/status/908332596010082304
"What's screwed up is that they're getting government subsidy for hurricane relief and not doing their job, instead stealing from tax payers.",14,,,9/14/2017,https://twitter.com/virtualmatrix/status/908319904805388289
"Start getting your legal ducks in a row bc when this is all over, we residents will be holding you accountable for your flawed mgmt system.",14,,,9/14/2017,https://twitter.com/KerryLaneBarnes/status/908295987252391943
And so am I. Reenforcements are here to help but locals wanting OT is bullshit,14,,,9/14/2017,https://twitter.com/Mshap89/status/908292284705361920
How about you actually get a team together to plans for storms?,14,,,9/14/2017,https://twitter.com/Dykerella/status/908186185276817408
Oh thank goodness - did ur new ticket say only 1 person affected by outage?,15,,,9/14/2017,https://twitter.com/ginnykc/status/908528421726298113
And that's when I remind everyone that FPL has been responding super quick when you compare it to previous Cat 4-5 hurricanes. But I get it.,15,,,9/14/2017,https://twitter.com/payboo_/status/908520144518942720
Call the outage line and select option 2 to have someone create a new ticket because it may be a localized issue from equipment damage,15,,,9/14/2017,https://twitter.com/jhinnnyjhin/status/908493054407004162
@insideFPL just got bill dated 9/11 though hurricane on 9/10 includes storm charge and is more than other bills. No one to contact @fpl,15,,,9/14/2017,https://twitter.com/sjs0069/status/908420993160482822
"Yay, I hope you all get the help you need. Hurricane victims are in my prayers.",15,,,9/14/2017,https://twitter.com/JadeStonegrl/status/908409422149328896
"All #Floridians without power after #irma if @insideFPL sends you a bill for this month, return with deadly pathogens for them to inhale.",15,,,9/14/2017,https://twitter.com/RudeBwoyMikey/status/908393393390309376
"Just want to thank @insideFPL for their work in Irma's recovery! Ditto for @ElliottElectric , @michelscorp and everyone else involved!!",15,,,9/14/2017,https://twitter.com/CatsupyCat/status/908392014772883463
not going to wait anymore send all the trucks you have parked in gulfstream send everyone to every neighborhood we cant/wont wait till sun,15,,,9/14/2017,https://twitter.com/kevinco53255708/status/908383769664651269
We’ll share request with our Marketing team. Please know we’re working with the Red Cross to help provide relief to Irma and Harvey victims.,15,,,9/14/2017,https://twitter.com/RealLunchables/status/908345637112086528
"Thx for the speed and dedication FPL et al. Eagerly waiting for this damage and repair period to be history. Stay safe, everyone!",15,,,9/14/2017,https://twitter.com/GodUWish/status/908249739245838336
Disguisting heartless people. I am.praying you guys have endure the agony that we are enduring,15,,,9/14/2017,https://twitter.com/Debbie69146835/status/908226511832051713
"Been saying prayers for you. Such a trooper, it's hot and devastating and yet you stay to help out. Not gonna lie Id have vamoosed",15,,,9/14/2017,https://twitter.com/Heelswaders/status/908183127536926720
We have extensive damage to our substation that feeds that area. We have double crews working that and crews are working all day and night,15,,,9/14/2017,https://twitter.com/OUCreliableone/status/908354603741302784
Day 4 now. No damage to any lines near me. This includes the entire middle strip of Smith st and W Princeton for at least 3 blocks...,15,,,9/14/2017,https://twitter.com/xxxgflxxx/status/908298353112481792
All parts of a circuit need to be safe before going live again and make sure items connected downstream won't damage it again when it does.,15,,,9/14/2017,https://twitter.com/NospamHiatt/status/908528855903870977
@NewsfromJEA where y'all at? New year new storm same delays. #ridiculous,15,,,9/14/2017,https://twitter.com/brinksdriver_/status/908468357158064128
"I have a similar situation. Nothing on the map, but when I call I am told 14 customers are affected along with me.",15,,,9/14/2017,https://twitter.com/digital_jag/status/908397911003758593
@lakelandgov @theledger bigger question -where is Mayor @HowardWiggs leadership on this issue? Not there for residents. 1/2,15,,,9/14/2017,https://twitter.com/StPeteTara/status/908416601757831168
@DukeEnergy y'all assessed the damages for 3 flipping days. How did you miss us?,15,,,9/14/2017,https://twitter.com/BillHrdjr/status/908516029705355269
