ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,Relevance,content,unk,directed,hashtag,geocode,source,,,
1057,0.9763841342,46616,PearlsandLace57,,9/27/17,9/27/2017 0:00,10:37:00 PM,0,0,,16,0,What a pig .......blow his head off.,,,,9.13E+17,https://twitter.com/PearlsandLace57/status/913231174650286080,,,
1062,0.3194743487,00047,_AlphaZulu_,,9/8/17,9/8/2017 0:00,3:32:00 PM,0,0,,16,0,@CBSMiami @wsvn @MiamiDadeISD @CityofMiami @MiamiBeachNews @MiamiDadePD https:// twitter.com/RepAdamSchiff/ status/906237017331257344 â€¦,,@CBSMiami @wsvn @MiamiDadeISD @CityofMiami @MiamiBeachNews @MiamiDadePD,,9.06E+17,https://twitter.com/_AlphaZulu_/status/906238866264383488,,,
1067,0.5855229186,18379,DontUnderSTM8me,,9/9/17,9/9/2017 0:00,3:25:00 PM,0,0,,16,0,Keep,,,,9.07E+17,https://twitter.com/DontUnderSTM8me/status/906599394400718849,,,
1068,0.8612069808,06483,AshleighWalters,,9/26/17,9/26/2017 0:00,7:06:00 AM,0,1,,16,0,BREAKING NEWS: Jupiter Police says more than one person stabbed in #abacoa area on Corbison Point Place. @WPTV #amcrew,,@WPTV,#abacoa #amcrew,9.13E+17,https://twitter.com/AshleighWalters/status/912634585921581056,,,
1070,0.2019830087,56982,TheDaleJackson,,9/9/17,9/9/2017 0:00,8:28:00 PM,0,0,,16,0,You're seeking it...,,,,9.07E+17,https://twitter.com/TheDaleJackson/status/906675802590388224,,,
1078,0.0688852799,31076,JonahTargaryen,,9/10/17,9/10/2017 0:00,3:09:00 PM,0,1,,16,0,someone better smash a window,,,,9.07E+17,https://twitter.com/JonahTargaryen/status/906957829327790080,,,
1079,0.3708291937,53387,Sjenkinzz,,9/10/17,9/10/2017 0:00,7:21:00 PM,0,0,,16,0,Not surprising,,,,9.07E+17,https://twitter.com/Sjenkinzz/status/907021144334761986,,,
1081,0.9686288238,57223,Theory_XMgr,,9/10/17,9/10/2017 0:00,2:12:00 PM,0,1,,16,0,#LockHerUp in the cell next to #DebbieWassermanSchultz #HillaryClinton @WPTV https:// twitter.com/WPTV/status/90 6920236183691265 â€¦,,@WPTV,#LockHerUp #DebbieWassermanSchultz #HillaryClinton,9.07E+17,https://twitter.com/Theory_XMgr/status/906943585236475905,,,
1086,0.1879741302,37375,Maddoktor2,,9/16/17,9/16/2017 0:00,7:47:00 AM,0,1,,16,0,Lock them up!,,,,9.09E+17,https://twitter.com/Maddoktor2/status/909020886312906764,,,
1088,0.7980207263,56701,Terry64250589,,9/5/17,9/5/2017 0:00,4:05:00 PM,0,0,,16,0,Sun pass gets it! Why not @UCF_Football ???,,@UCF_Football,,9.05E+17,https://twitter.com/Terry64250589/status/905159896957681665,,,
1089,0.1107939216,19368,efronapfel,,9/10/17,9/10/2017 0:00,2:15:00 PM,0,0,,16,0,Houston this week. I have been licensed in Florida for 18 years and will continue to work there as we get called Dallas opens next week,,,,9.07E+17,https://twitter.com/efronapfel/status/906944184606613504,,,
1092,0.5287512666,53760,soflagirl01,,9/9/17,9/9/2017 0:00,4:34:00 PM,0,6,,16,0,Amen!! I am so glad to hear this!,,,,9.07E+17,https://twitter.com/soflagirl01/status/906616840356597760,,,
1094,0.0699935627,63213,WPTV,,9/28/17,9/28/2017 0:00,6:40:00 AM,1,1,,16,0,Chick-fil-a will stop serving chicken salad effective Saturday http:// bit.ly/2fSYwq8 pic.twitter.com/B3sUdxVRae,,,,9.13E+17,https://twitter.com/WPTV/status/913352597347733505,,,
1095,0.6963457781,44695,nickcanino,,9/5/17,9/5/2017 0:00,8:29:00 AM,0,1,,16,0,Sunday 5am,,,,9.05E+17,https://twitter.com/nickcanino/status/905045183590539264,,,
1096,0.5323056106,08909,Books_Lil_Loves,,9/28/17,9/28/2017 0:00,11:14:00 AM,0,0,,16,0,"Mentally stable people don't dress up as a clown & shoot someone in the face. Reading details of case, Im not surprised either.",,,,9.13E+17,https://twitter.com/Books_Lil_Loves/status/913421602636824577,,,
1098,0.1015151019,63964,WPTV,,9/7/17,9/7/2017 0:00,4:20:00 PM,3,2,,16,0,"Taco Bell employees shoot, kill man in botched robbery attempt http:// bit.ly/2wMJo53 pic.twitter.com/p1OdpWZJzJ",,,,9.06E+17,https://twitter.com/WPTV/status/905888410568720384,,,
1101,0.04870092,10553,CardellaMatt,,9/13/17,9/13/2017 0:00,11:51:00 AM,0,0,,16,0,How many days in a Jiffy?,,,,9.08E+17,https://twitter.com/CardellaMatt/status/907995228723929089,,,
1103,0.8926272418,28063,j_ly011,,9/16/17,9/16/2017 0:00,10:29:00 PM,0,1,,16,0,i totally understand :(,,,,9.09E+17,https://twitter.com/j_ly011/status/909242950898642950,,,
1104,0.8217897422,37835,marcscottcohen,,9/13/17,9/13/2017 0:00,6:15:00 PM,0,1,,16,0,geniuses ! pic.twitter.com/f0xlRZ475X,,,,9.08E+17,https://twitter.com/marcscottcohen/status/908091878414929920,,,
1107,0.5921680396,44509,NewsGuyGreg,,9/9/17,9/9/2017 0:00,4:47:00 PM,0,0,,16,0,Thank you!,,,,9.07E+17,https://twitter.com/NewsGuyGreg/status/906620217547206656,,,
1109,0.9928765696,52272,seancouch7,,9/8/17,9/8/2017 0:00,5:31:00 PM,0,0,,16,0,@WPTV all hype,,@WPTV,,9.06E+17,https://twitter.com/seancouch7/status/906268661207498758,,,
1111,0.1738548982,09639,Bro61960118,,9/19/17,9/19/2017 0:00,2:43:00 PM,0,0,,16,0,Pls find him,,,,9.10E+17,https://twitter.com/Bro61960118/status/910212674801340416,,,
1112,0.3093721569,42062,myclearwaterPD,,9/5/17,9/5/2017 0:00,4:53:00 PM,0,0,,16,0,Find info at http:// bit.ly/2eFGmuM,,,,9.05E+17,https://twitter.com/myclearwaterPD/status/905172171655450624,,,
1115,0.4488841422,19457,ElectionBabe,,9/20/17,9/20/2017 0:00,11:59:00 AM,0,0,,16,0,I've never lived anywhere before where the ratio is so close.,,,,9.11E+17,https://twitter.com/ElectionBabe/status/910533814895640576,,,
1119,0.1123868717,28475,JamesFo76771046,,9/29/17,9/29/2017 0:00,7:53:00 PM,0,0,,16,0,Good...fuck em,,,,9.14E+17,https://twitter.com/JamesFo76771046/status/913914739046207488,,,
1120,0.6720881224,15326,craigsolve,,9/10/17,9/10/2017 0:00,5:57:00 PM,0,0,,16,0,Sporting goods sneakers needed to support the urban lifestyle?,,,,9.07E+17,https://twitter.com/craigsolve/status/907000144675123200,,,
1125,0.8457369273,06691,Asif2729,,9/12/17,9/12/2017 0:00,5:14:00 PM,0,0,,16,0,https:// share.payoneer.com/nav/jfq-aJcwmY Kio7vv9XrXFQKfgkOs4LfDhV1omyy4jdE29U55X_irb0yQVdGNzyZkxES5VxBinIbYuKuvdaMRkA2 â€¦,,,,9.08E+17,https://twitter.com/Asif2729/status/907714167926276096,,,
1126,0.792934865,29257,jeffreyalman,,9/23/17,9/23/2017 0:00,5:59:00 AM,0,0,,16,0,Pretty,,,,9.12E+17,https://twitter.com/jeffreyalman/status/911530432776298496,,,
1127,0.2613453732,53195,ShutterBourg,,9/6/17,9/6/2017 0:00,8:42:00 AM,0,0,,16,0,Beauty amid devastation.,,,,9.05E+17,https://twitter.com/ShutterBourg/status/905410966199955458,,,
1130,0.657540982,02756,561News,,9/28/17,9/28/2017 0:00,8:30:00 AM,0,0,,16,0,"Filing cabinet with college students' Social Security numbers somehow got to thrift shop, @wptv shredded the docs. http://www. wptv.com/news/local-new s/investigations/palm-beach-state-college-students-social-security-numbers-found-at-area-thrift-store â€¦",,@wptv,,9.13E+17,https://twitter.com/561News/status/913380272304947201,,,
1134,0.5920964298,53517,sleighnice,,9/10/17,9/10/2017 0:00,8:43:00 PM,0,0,,16,0,May they drown.,,,,9.07E+17,https://twitter.com/sleighnice/status/907041900837982208,,,
1136,0.356628931,27560,inLytes,,9/9/17,9/9/2017 0:00,6:59:00 PM,0,0,,16,0,Great shot,,,,9.07E+17,https://twitter.com/inLytes/status/906653417271160838,,,
1137,0.9028364409,41845,MsPeacock1,,9/23/17,9/23/2017 0:00,10:15:00 AM,0,0,,16,0,Maybe Trump won't have to bomb. Earth will do for him. I think he'll take the credit any way,,,,9.12E+17,https://twitter.com/MsPeacock1/status/911594751668957184,,,
1139,0.5767295232,53337,sir_otto,,9/10/17,9/10/2017 0:00,2:40:00 PM,0,0,,16,0,would she ever say anything good about him or his deplorables? why do you waste print on her. she dissed half the population. never-hillary,,,,9.07E+17,https://twitter.com/sir_otto/status/906950417225064448,,,
1141,0.8259076796,16473,DanyellMargret,,9/14/17,9/14/2017 0:00,10:41:00 PM,0,0,,16,0,Ben Kaplan friends rob Nucatola friend news WCTV radio please rob video WCTV news Abby bad talk mean news,,,,9.09E+17,https://twitter.com/DanyellMargret/status/908521210513903616,,,
1144,0.5304721352,42156,mysuncoast,,9/30/17,9/30/2017 0:00,12:01:00 PM,0,0,,16,0,Police: Teenage suspects steal $6k of cigarettes from Walmart Market https:// buff.ly/2xFHIgo pic.twitter.com/WuOKZIhSrm,,,,9.14E+17,https://twitter.com/mysuncoast/status/914158310726742019,,,
1146,0.4698256636,34762,LaurenLane7,,9/19/17,9/19/2017 0:00,11:40:00 AM,1,3,,16,0,Today's outfit from #agaci #agacigirl #TuesdayThoughts #laurenlane @wsvn #news #Traffic #southflorida #Miami #fortlauderdale #iHeartRadio pic.twitter.com/D6euv8notS,,@wsvn,#agaci #agacigirl #TuesdayThoughts #laurenlane #news #Traffic #southflorida #Miami #fortlauderdale #iHeartRadio,9.10E+17,https://twitter.com/LaurenLane7/status/910166818303639558,,,
1150,0.4417356622,67131,YaremiNEWS,,9/30/17,9/30/2017 0:00,11:49:00 AM,1,1,,16,0,http:// cbs12.com/news/local/jew elry-store-attempted-burglary-police-seek-help â€¦ Jewelry store targeted four months after being hit by thieves @CBS12,,@CBS12,,9.14E+17,https://twitter.com/YaremiNEWS/status/914155171286003713,,,
1151,0.1794366679,56844,thatkiddquaa,,9/17/17,9/17/2017 0:00,1:36:00 AM,0,1,,16,0,This was an awesome experience. Until we meet again. Thank you!!,,,,9.09E+17,https://twitter.com/thatkiddquaa/status/909289898695413760,,,
1152,0.4856048697,10595,Carebear101195,,9/10/17,9/10/2017 0:00,2:24:00 PM,0,1,,16,0,@SupJustin_,,@SupJustin_,,9.07E+17,https://twitter.com/Carebear101195/status/906946573887852546,,,
1153,0.3824038052,09467,BrianSLSpringer,,9/21/17,9/21/2017 0:00,9:59:00 AM,0,1,,16,0,Let's try this again. I got confused had my clocks Fall FORWARD so my clock was one hour behind and so was I,,,,9.11E+17,https://twitter.com/BrianSLSpringer/status/910866036836175872,,,
1155,0.3136106193,52194,Scylx,,9/1/17,9/1/2017 0:00,7:03:00 PM,0,0,,16,0,Gay,,,,9.04E+17,https://twitter.com/Scylx/status/903755305682685959,,,
1156,0.0817050838,43241,NelsonBarilla15,,9/8/17,9/8/2017 0:00,1:22:00 AM,0,0,,16,0,#NowStillWatching @netflix @laff @hulu @wsvn @WPLGLocal10 @WWENetwork @AmazonVideo @HBO @Cinemax @Showtime @STARZ @cwseed,,@netflix @laff @hulu @wsvn @WPLGLocal10 @WWENetwork @AmazonVideo @HBO @Cinemax @Showtime @STARZ @cwseed,#NowStillWatching,9.06E+17,https://twitter.com/NelsonBarilla15/status/906024942210138112,,,
1159,0.5839490992,38651,masterraytech,,9/10/17,9/10/2017 0:00,5:29:00 PM,0,0,,16,0,"It's obvious, Ann Coulter talking shit, trying to keep her 15 minutes going,and showing the world how ignorant she can really be !",,,,9.07E+17,https://twitter.com/masterraytech/status/906993002597568512,,,
1162,0.7990792479,28211,JacilynMikels,,9/8/17,9/8/2017 0:00,7:24:00 PM,0,2,,16,0,Please stay that track #HurricaneIrma !!!,,,#HurricaneIrma,9.06E+17,https://twitter.com/JacilynMikels/status/906297209536356353,,,
1163,0.1266986924,18044,DJSAMMYJAMMY,,9/10/17,9/10/2017 0:00,1:44:00 PM,0,0,,16,0,My block,,,,9.07E+17,https://twitter.com/DJSAMMYJAMMY/status/906936511572185088,,,
1165,0.0800397045,07674,Beef25Marlins,,9/18/17,9/18/2017 0:00,5:35:00 PM,0,1,,16,0,But we are undefeated! #LetsGoFins,,,#LetsGoFins,9.10E+17,https://twitter.com/Beef25Marlins/status/909893748024324096,,,
1170,0.2343719449,33974,KPinFLA,,9/4/17,9/4/2017 0:00,7:30:00 AM,0,2,,16,0,Remember when he took phone calls from people?That was awesome!In addition 2 giving great info I think he made folks feel more comfortable,,,,9.05E+17,https://twitter.com/KPinFLA/status/904667989735342080,,,
1174,0.7707739751,36374,LouDASwag305,,9/9/17,9/9/2017 0:00,4:07:00 PM,0,0,,16,0,Damn,,,,9.07E+17,https://twitter.com/LouDASwag305/status/906610078870110208,,,
1178,0.695297445,22039,FOX10News,,9/19/17,9/19/2017 0:00,7:29:00 PM,0,0,,16,0,Authorities believe speed a factor in boating crash; Gulf Shores man dies http://www. fox10tv.com/story/36405698 /authorities-believe-speed-a-factor-in-boating-crash-gulf-shores-man-dies â€¦,,,,9.10E+17,https://twitter.com/FOX10News/status/910284622721896449,,,
1179,0.5148697172,35770,LItalienLaw,,9/9/17,9/9/2017 0:00,10:12:00 AM,0,0,,16,0,Unconscionable,,,,9.07E+17,https://twitter.com/LItalienLaw/status/906520664756117504,,,
1180,0.5400544089,57062,TheGreatSimba_,,9/11/17,9/11/2017 0:00,2:04:00 PM,0,0,,16,0,"No shut up because you're diminishing the other guys point. OP made a separation of blacks. You've got blacks"" and ""good blacks""""",,,,9.07E+17,https://twitter.com/TheGreatSimba_/status/907303731259232256,,,
1182,0.8298514206,37468,magid2011,,9/29/17,9/29/2017 0:00,2:42:00 PM,0,1,,16,0,WHO WATCH THAT CRAP !!!,,,,9.14E+17,https://twitter.com/magid2011/status/913836511568842752,,,
1184,0.5458206321,59570,vanessa61958,,9/23/17,9/23/2017 0:00,2:31:00 PM,0,0,,16,0,Agree. This is beyond ridiculous. Go play and live in any other country of your choice,,,,9.12E+17,https://twitter.com/vanessa61958/status/911659239713763329,,,
1187,0.0605280087,47424,PistolPete688,,9/18/17,9/18/2017 0:00,6:44:00 AM,0,0,,16,0,Can I get a Amen!!,,,,9.10E+17,https://twitter.com/PistolPete688/status/909729801287716864,,,
1189,0.2268242724,16054,d_nurnberg,,9/5/17,9/5/2017 0:00,8:05:00 AM,0,0,,16,0,"If many Californians believe Harvey was retribution on Texas, what do they think about things like this?",,,,9.05E+17,https://twitter.com/d_nurnberg/status/905039260641894400,,,
1194,0.0430814575,38972,MaxineBentzel,,9/9/17,9/9/2017 0:00,1:22:00 PM,0,0,,16,0,Boca Raton,,,,9.07E+17,https://twitter.com/MaxineBentzel/status/906568478886330368,,,
1199,0.93097999,18963,DukesDarrell,,9/15/17,9/15/2017 0:00,10:41:00 PM,0,0,,16,0,I hope @JustinWarmoth has that card ready pic.twitter.com/ZffusL9th0,,@JustinWarmoth,,9.09E+17,https://twitter.com/DukesDarrell/status/908883478472687617,,,
1203,0.1548832572,43255,NelsonBarilla15,,9/28/17,9/28/2017 0:00,3:24:00 PM,0,0,,16,0,#NowStillWatching @RachaelRayShow @TheTalkCBS @IAmSteveHarvey @TheEllenShow @DrPhil @TMZ @TMZLive @wsvn @ModernFam @FamilyFeud,,@RachaelRayShow @TheTalkCBS @IAmSteveHarvey @TheEllenShow @DrPhil @TMZ @TMZLive @wsvn @ModernFam @FamilyFeud,#NowStillWatching,9.13E+17,https://twitter.com/NelsonBarilla15/status/913484668497997825,,,
1205,0.3437092506,57115,thekidbenice,,9/11/17,9/11/2017 0:00,6:47:00 PM,1,7,,16,0,"Soooooo instead of just making the announcement, you make announcement about the announcement",,,,9.07E+17,https://twitter.com/thekidbenice/status/907374992765177863,,,
1209,0.6745078138,61231,WCTVHudak,,9/23/17,9/23/2017 0:00,3:44:00 PM,0,5,,16,0,Deondre Francois on crutches after #FSU loss. @WCTV pic.twitter.com/st0R3VtXrV,,@WCTV,#FSU,9.12E+17,https://twitter.com/WCTVHudak/status/911677700791730177,,,
1210,0.2131449726,07357,barryjgrossman,,9/10/17,9/10/2017 0:00,1:42:00 PM,0,0,,16,0,Well said,,,,9.07E+17,https://twitter.com/barryjgrossman/status/906935954702827525,,,
1212,0.6143794917,31966,juned_malek,,9/10/17,9/10/2017 0:00,1:14:00 PM,0,0,,16,0,Let them come in,,,,9.07E+17,https://twitter.com/juned_malek/status/906928946431746048,,,
1213,0.1045067733,61888,Witkh13,,9/29/17,9/29/2017 0:00,7:45:00 AM,0,1,,16,0,Pembroke Pines police ask person who lost case of pot to give them a call http:// news.witkh.us/?read=https%3A %2F%2Fwww.local10.com%2Fnews%2Fpembroke%2Dpines%2Dpolice%2Dask%2Dperson%2Dwho%2Dlost%2Dcase%2Dof%2Dpot%2Dto%2Dgive%2Dthem%2Da%2Dcall â€¦ http:// news.witkh.us @WPLGLocal10,,@WPLGLocal10,,9.14E+17,https://twitter.com/Witkh13/status/913731554031095810,,,
1214,0.9104782754,40578,MikeTrimWPTV,,9/19/17,9/19/2017 0:00,5:52:00 AM,0,1,,16,0,"Also, this is what the projection looked like 5 days out. Again, graphic is correct.",,,,9.10E+17,https://twitter.com/MikeTrimWPTV/status/910079150345609217,,,
1216,0.4051481836,08624,BlueReesesPcs,,9/22/17,9/22/2017 0:00,2:50:00 PM,0,0,,16,0,Thankfully theres 1 member in the Senate that understands 1 Trumpcare hurts people who need HC most and 2 a bipartisan approach is needed.,,,,9.11E+17,https://twitter.com/BlueReesesPcs/status/911301576714854400,,,
1219,0.7898143404,22556,FOX13News,,9/10/17,9/10/2017 0:00,11:29:00 AM,0,1,,16,0,http://www. fox13news.com/entertainment/ fox-sports-coverage-moves-to-channel-132 â€¦,,,,9.07E+17,https://twitter.com/FOX13News/status/906902407036198912,,,
1220,0.5150024701,26587,hockey1269,,9/10/17,9/10/2017 0:00,12:02:00 PM,0,1,,16,0,We r Americans! No task to tough. No country more resilient! Good to see our fellow citizens helping ea other no matter color religion party,,,,9.07E+17,https://twitter.com/hockey1269/status/906910848072986624,,,
1227,0.1496033732,09508,BrianWebbusmc,,9/25/17,9/25/2017 0:00,7:51:00 PM,0,0,,16,0,"So Tallahassee citizens want to know, is the FBI coming to investigate this thing?",,,,9.12E+17,https://twitter.com/BrianWebbusmc/status/912464576737923072,,,
1230,0.1872017542,58080,ToneOzMia,,9/5/17,9/5/2017 0:00,11:32:00 AM,2,5,,16,0,This is the best thing I've seen on the interwebs pic.twitter.com/26qZH0xHdq,,,,9.05E+17,https://twitter.com/ToneOzMia/status/905091365276704772,,,
1232,0.5562262944,22822,FOX13News,,9/10/17,9/10/2017 0:00,11:28:00 AM,0,0,,16,0,http://www. fox13news.com/entertainment/ fox-sports-coverage-moves-to-channel-132 â€¦,,,,9.07E+17,https://twitter.com/FOX13News/status/906902136092536834,,,
1233,0.7305253157,58403,Tree0819,,9/12/17,9/12/2017 0:00,3:14:00 PM,0,0,,16,0,That's why the don't post where they are.,,,,9.08E+17,https://twitter.com/Tree0819/status/907683758828130304,,,
1234,0.0604052475,59322,UpperDebra,,9/26/17,9/26/2017 0:00,5:02:00 PM,0,0,,16,0,Thank you.,,,,9.13E+17,https://twitter.com/UpperDebra/status/912784530116894721,,,
1235,0.4955055357,11304,CBS12,,9/25/17,9/25/2017 0:00,7:37:00 AM,0,0,,16,0,"Police: #DelrayBeach man holds woman at knifepoint, demands syringe. http:// bit.ly/2fKRnrE pic.twitter.com/qpvUV0JX8b",,,#DelrayBeach,9.12E+17,https://twitter.com/CBS12/status/912279840459558912,,,
1236,0.0374627244,37889,Mariaco23806432,,9/11/17,9/11/2017 0:00,1:02:00 PM,0,0,,16,0,pic.twitter.com/p70p3QmYRX,,,,9.07E+17,https://twitter.com/Mariaco23806432/status/907288179883089920,,,
1239,0.7914424545,33853,knightofgood,,9/12/17,9/12/2017 0:00,5:17:00 PM,0,0,,16,0,thankful a sheriff would look for fleeing felons.,,,,9.08E+17,https://twitter.com/knightofgood/status/907714846887759872,,,
1240,0.1006423711,61893,WizardOfFrobozz,,9/10/17,9/10/2017 0:00,12:15:00 PM,0,1,,16,0,@FreemanWSJ News You Can Use....,,@FreemanWSJ,,9.07E+17,https://twitter.com/WizardOfFrobozz/status/906914158188396545,,,
1243,0.7278895723,11956,CBS12,,9/12/17,9/12/2017 0:00,8:33:00 PM,5,17,,16,0,A song from @DaveMatthewsbnd during #HandinHand pic.twitter.com/PJvPKSEkF7,,@DaveMatthewsbnd,#HandinHand,9.08E+17,https://twitter.com/CBS12/status/907764122678427648,,,
1246,0.5961801332,42243,mysuncoast,,9/24/17,9/24/2017 0:00,12:48:00 PM,0,0,,16,0,"Trump tweet, NFL response escalate drama of Sunday games. DETAILS > > https:// buff.ly/2hs28PX pic.twitter.com/36bp3mbgtm",,,,9.12E+17,https://twitter.com/mysuncoast/status/911995689990852610,,,
1248,0.5279526493,28272,JacksonHill3110,,9/10/17,9/10/2017 0:00,8:20:00 PM,0,0,,16,0,@TShimola,,@TShimola,,9.07E+17,https://twitter.com/JacksonHill3110/status/907036049712578560,,,
1249,0.1515742603,53770,SoFlGreenNews,,9/27/17,9/27/2017 0:00,7:06:00 AM,0,0,,16,0,Are we SURE that local USA elections are not compromised by hackers? NO! Plan B? @tedlieu @maddow @wsvn @RepMaxineWaters,,@tedlieu @maddow @wsvn @RepMaxineWaters,,9.13E+17,https://twitter.com/SoFlGreenNews/status/912996883873898496,,,
1254,0.5316255413,50742,RyanBernat,,9/10/17,9/10/2017 0:00,5:49:00 PM,1,1,,16,0,Thanks buddy!,,,,9.07E+17,https://twitter.com/RyanBernat/status/906998193233199104,,,
1256,0.4771095022,54383,stbrandcannabis,,9/26/17,9/26/2017 0:00,5:53:00 PM,0,0,,16,0,That actually is a big story. Sick em! :-) ~Charles,,,,9.13E+17,https://twitter.com/stbrandcannabis/status/912797263805734913,,,
1257,0.0124541853,59185,UK88TL,,9/26/17,9/26/2017 0:00,6:49:00 PM,0,1,,16,0,Boohoo!,,,,9.13E+17,https://twitter.com/UK88TL/status/912811494026436608,,,
1258,0.7846610793,56716,TerrySweigart,,9/10/17,9/10/2017 0:00,4:25:00 PM,0,1,,16,0,Animals,,,,9.07E+17,https://twitter.com/TerrySweigart/status/906976917827592192,,,
1259,0.09886858,23307,FOX29WFLX,,9/1/16,9/1/2016 0:00,8:00:00 PM,0,0,,16,0,Free PB Zoo admission for kids Labor Day weekend: http:// bit.ly/2bGpeTR pic.twitter.com/4v4AqHgspn,,,,7.71E+17,https://twitter.com/FOX29WFLX/status/771497918973022210,,,
1263,0.6793741645,41408,motolese56,,9/25/17,9/25/2017 0:00,9:03:00 AM,0,1,,16,0,This is a despicable miserable person. Justice must keep him where he belongs: Jail,,,,9.12E+17,https://twitter.com/motolese56/status/912301524608569344,,,
1268,0.9302240828,41806,msjafi,,9/21/17,9/21/2017 0:00,8:32:00 PM,0,1,,16,0,We saw The Fitzroy in London! Funny movie!,,,,9.11E+17,https://twitter.com/msjafi/status/911025392881823745,,,
1282,0.3055086553,36408,LouisaTheGreat,,9/10/17,9/10/2017 0:00,4:29:00 PM,0,0,,16,0,So bloody cute,,,,9.07E+17,https://twitter.com/LouisaTheGreat/status/906978014516441095,,,
1284,0.7080397097,58461,triggerhippy,,9/10/17,9/10/2017 0:00,1:36:00 PM,0,1,,16,0,At least the poncho helped keep him dry.,,,,9.07E+17,https://twitter.com/triggerhippy/status/906934436788391937,,,
