,Unnamed: 0,'username','date','retweets','favorites','text','cleantext','is_retweet','ID','permalink','Translation',Category
223,223,AEEONLINE,2018-01-19 11:35:18,5,28,AEE completa trabajos en la línea 51000 __PIPE__ Metro CC1 https://www. metro.pr/pr/noticias/20 18/01/19/aee-completa-trabajos-la-linea-51000.html   …,AEE completa trabajos en la línea 51000 __PIPE__ Metro CC1  metro.pr/pr/noticias/20 18/01/19/aee-completa-trabajos-la-linea-51000.html   …,False,954391827699982338,/AEEONLINE/status/954391827699982338,AEE completes works on line 51000 __PIPE__ Metro CC1 https: // www. metro.pr/pr/noticias/20 18/01/19 / aee-completa-trabajos-la-linea-51000.html ...,2
1012,1012,AEEONLINE,2018-01-09 13:54:00,22,91,"El 60% de los abonados tiene electricidad, dice AEE - CC1 https://goo.gl/ho2tCa  ","El 60% de los abonados tiene electricidad, dice AEE - CC1   ",False,950802855342026753,/AEEONLINE/status/950802855342026753,"60% of subscribers have electricity, says AEE - CC1 https://goo.gl/ho2tCa",2
806,806,AEEONLINE,2017-11-29 18:40:34,228,618,"Última hora: Justo González: ""la línea 50900 se probó y salió bien, para energizar más sectores y hogares"". CC1","Última hora: Justo González: ""la línea 50900 se probó y salió bien, para energizar más sectores y hogares"". CC1",False,936017067937091589,/AEEONLINE/status/936017067937091589,"Last minute: Justo González: ""line 50900 was tested and went well, to energize more sectors and homes"". CC1",2
11,11,AEEONLINE,2018-03-08 10:20:42,6,9,"8-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 pic.twitter.com/hcGO4vxiGe","8-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 ",False,971767672013836288,/AEEONLINE/status/971767672013836288,"8-3-2018 - WHAT THE BRIGADES ARE DOING ... Regions Arecibo, Bayamón, Caguas and Carolina. CC6 pic.twitter.com/hcGO4vxiGe",2
1769,1769,AEEONLINE,2018-02-19 04:02:18,1,4,CC1 pic.twitter.com/O4rbdiTob1,CC1 ,False,965511853693636608,/AEEONLINE/status/965511853693636608,CC1 pic.twitter.com/O4rbdiTob1,2
1717,1717,AEEONLINE,2017-09-04 13:08:25,6,9,# PuertoRicoSePrepara  #AEEHuracanes  #IrmaPR  CC6 pic.twitter.com/TjCaDNFH35,# PuertoRicoSePrepara  #AEEHuracanes  #IrmaPR  CC6 ,False,904753025297907713,/AEEONLINE/status/904753025297907713,# PuertoRicoSePrepara #AEEHuracanes #IrmaPR CC6 pic.twitter.com/TjCaDNFH35,2
392,392,AEEONLINE,2018-01-11 06:46:09,2,15,"Ahora: El Jefe de Operaciones Técnicas AEE, Carlos Alvarado, habla con Rubén Sánchez en Temprano en la Mañana por WKAQ 580, sobre los trabajos de restauración del sistema eléctrico ynla energización de sectores en la Isla. CC1 pic.twitter.com/gLU7Xp2vRw","Ahora: El Jefe de Operaciones Técnicas AEE, Carlos Alvarado, habla con Rubén Sánchez en Temprano en la Mañana por WKAQ 580, sobre los trabajos de restauración del sistema eléctrico ynla energización de sectores en la Isla. CC1 ",False,951419960236101633,/AEEONLINE/status/951419960236101633,"Now: The Chief of Technical Operations AEE, Carlos Alvarado, speaks with Rubén Sánchez in the early morning on WKAQ 580, about the restoration work of the electrical system and the energization of sectors on the island. CC1 pic.twitter.com/gLU7Xp2vRw",2
340,340,AEEONLINE,2017-10-10 08:22:17,1,1,@ eduardobathia https://twitter.com/AEEONLINE/stat us/917721798548115456   …,@ eduardobathia  us/917721798548115456   …,False,917726979729879040,/AEEONLINE/status/917726979729879040,@ eduardobathia https://twitter.com/AEEONLINE/stat us/917721798548115456   …,2
492,492,AEEONLINE,2017-08-31 11:08:00,0,2,"Gracias por la información,personal técnico ya fue asignado para atender su querella. CC5","Gracias por la información,personal técnico ya fue asignado para atender su querella. CC5",False,903273170022666241,/AEEONLINE/status/903273170022666241,"Thanks for the information, technical staff has already been assigned to handle your complaint. CC5",2
334,334,AEEONLINE,2017-09-01 15:12:16,0,0,Hay una avería trifásica soterrada. Personal técnico está construyendo servicio alterno para poder dar servicio. CC5,Hay una avería trifásica soterrada. Personal técnico está construyendo servicio alterno para poder dar servicio. CC5,False,903697031901872128,/AEEONLINE/status/903697031901872128,There is an underground three-phase fault. Technical staff is building alternative service to be able to provide service. CC5,1
2261,2261,AEEONLINE,2017-10-19 08:47:41,22,62,"Gobernador Ricardo Rosselló, Director Ejecutivo AEE y Director del Cuerpo de Ingenieros inspeccionan instalación de turbinas Palo Seco. CC1 pic.twitter.com/9viErvmD8n","Gobernador Ricardo Rosselló, Director Ejecutivo AEE y Director del Cuerpo de Ingenieros inspeccionan instalación de turbinas Palo Seco. CC1 ",False,920994862421430273,/AEEONLINE/status/920994862421430273,"Governor Ricardo Rosselló, AEE Executive Director and Director of the Corps of Engineers inspect Palo Seco turbines installation. CC1 pic.twitter.com/9viErvmD8n",2
2027,2027,AEEONLINE,2017-09-10 11:31:11,16,28,Ahora: Legisladores visitan las instalaciones del COE AEE en Santurce. CC1 pic.twitter.com/4YMVaFkBNq,Ahora: Legisladores visitan las instalaciones del COE AEE en Santurce. CC1 ,False,906902884209643523,/AEEONLINE/status/906902884209643523,Now: Legislators visit the COE AEE facilities in Santurce. CC1 pic.twitter.com/4YMVaFkBNq,2
2123,2123,AEEONLINE,2018-01-12 10:59:28,4,9,Primera Hora - AEE trabaja en estos municipios hoy CC1 http://m.primerahora.com/noticias/puert o-rico/nota/aeetrabajaenestosmunicipioshoy-1263411/   …,Primera Hora - AEE trabaja en estos municipios hoy CC1  o-rico/nota/aeetrabajaenestosmunicipioshoy-1263411/   …,False,951846095793074178,/AEEONLINE/status/951846095793074178,Primera Hora - AEE works in these municipalities today CC1 http://m.primerahora.com/noticias/puert o-rico / note / aeetrabajaenestosmunicipioshoy-1263411 / ...,2
129,129,AEEONLINE,2017-09-18 14:57:55,6,10,El director de Transmisión y Distribución de AEE Edgardo Rivera demuestra el uso correcto de los generadores de electricidad en WIPR Canal 6 pic.twitter.com/ftug91l4LY,El director de Transmisión y Distribución de AEE Edgardo Rivera demuestra el uso correcto de los generadores de electricidad en WIPR Canal 6 ,False,909854011771285506,/AEEONLINE/status/909854011771285506,The Director of Transmission and Distribution of EEE Edgardo Rivera demonstrates the correct use of electricity generators in WIPR Channel 6 pic.twitter.com/ftug91l4LY,2
2107,2107,AEEONLINE,2017-09-05 14:29:30,0,1,Gracias por la información de su cuenta. Su Número de querella es: c1617076. CC5,Gracias por la información de su cuenta. Su Número de querella es: c1617076. CC5,False,905135817806553089,/AEEONLINE/status/905135817806553089,Thanks for your account information. Your Complaint Number is: c1617076. CC5,2
1450,1450,AEEONLINE,2017-10-16 11:10:05,29,71,"Ricardo Ramos: ""Estamos trabajando la línea de 230 KV que llega del sur hasta Bayamòn"". CC1 pic.twitter.com/B19iirlO4C","Ricardo Ramos: ""Estamos trabajando la línea de 230 KV que llega del sur hasta Bayamòn"". CC1 ",False,919943537017442304,/AEEONLINE/status/919943537017442304,"Ricardo Ramos: ""We are working on the 230 KV line that arrives from the south to Bayamòn"". CC1 pic.twitter.com/B19iirlO4C",2
1853,1853,AEEONLINE,2017-10-19 19:41:51,67,194,"El Súper Puma, nos ayuda a transportar torres de transmisión; aquí en acción junto a brigadas en Guayama. ¡Seguimos! CC6 #PRSeLevanta pic.twitter.com/FcfA3h8TJA","El Súper Puma, nos ayuda a transportar torres de transmisión; aquí en acción junto a brigadas en Guayama. ¡Seguimos! CC6 #PRSeLevanta ",False,921159491944636422,/AEEONLINE/status/921159491944636422,"The Super Puma, helps us to transport transmission towers; here in action with brigades in Guayama. We continue! CC6 #PRSeLevanta pic.twitter.com/FcfA3h8TJA",2
293,293,AEEONLINE,2017-09-18 17:06:35,16,18,"BOLETÍN 5:00 PM- 1,440,021 clientes con servicio (96%). Sin servicio 59,979 (4%). CC4 #AEEHuracanes  #AEEyacomenzamos","BOLETÍN 5:00 PM- 1,440,021 clientes con servicio (96%). Sin servicio 59,979 (4%). CC4 #AEEHuracanes  #AEEyacomenzamos",False,909886392829923328,/AEEONLINE/status/909886392829923328,"BULLETIN 5:00 PM- 1,440,021 clients with service (96%). Without service 59,979 (4%). CC4 #AEEHuracanes #AEEyawe start",2
1858,1858,AEEONLINE,2018-01-10 10:14:12,9,11,"AEE Informa: El director ejecutivo interino, Justo González Torres, habla con Mónica Villamizar de PBS Newshour, sobre la infraestructura eléctrica de la Isla, el plan de mantenimiento y los trabajos de restauración del servicio eléctrico. CC1 pic.twitter.com/TeY8akmLYs","AEE Informa: El director ejecutivo interino, Justo González Torres, habla con Mónica Villamizar de PBS Newshour, sobre la infraestructura eléctrica de la Isla, el plan de mantenimiento y los trabajos de restauración del servicio eléctrico. CC1 ",False,951109928369971200,/AEEONLINE/status/951109928369971200,"AEE Informa: Interim Executive Director, Justo González Torres, speaks with Monica Villamizar of PBS Newshour, about the Island's electrical infrastructure, the maintenance plan and the restoration work of the electric service. CC1 pic.twitter.com/TeY8akmLYs",1
752,752,AEEONLINE,2018-02-09 14:57:47,13,45,"Nuestras brigadas siguen dando el máximo para levantar la infraestructura eléctrica, somos #unsoloequipo  y continuaremos trabajando hasta energizar cada rincón de Puerto Rico. CC6 pic.twitter.com/5AWKPk6Lli","Nuestras brigadas siguen dando el máximo para levantar la infraestructura eléctrica, somos #unsoloequipo  y continuaremos trabajando hasta energizar cada rincón de Puerto Rico. CC6 ",False,962052931875819522,/AEEONLINE/status/962052931875819522,"Our brigades continue to give the maximum to raise the electrical infrastructure, we are #unsoloequipo and we will continue working until energize every corner of Puerto Rico. CC6 pic.twitter.com/5AWKPk6Lli",2
650,650,AEEONLINE,2017-10-02 18:10:20,12,25,pic.twitter.com/Fd7FDY09I3,,False,914975865209016320,/AEEONLINE/status/914975865209016320,pic.twitter.com/Fd7FDY09I3,2
583,583,AEEONLINE,2017-10-16 18:20:43,0,4,"Saludos, esa es su opinión pero para nosotros esto es parte de la seguridad y vida de los nuestros. CC6","Saludos, esa es su opinión pero para nosotros esto es parte de la seguridad y vida de los nuestros. CC6",False,920051909809115136,/AEEONLINE/status/920051909809115136,"Greetings, that is your opinion but for us this is part of the safety and life of our people. CC6",2
2391,2391,AEEONLINE,2018-03-09 16:25:56,1,4,Ahora: Clausura del Caucus Hacia el Progreso. Seguimos... CC1 pic.twitter.com/NrP6DCFPm2,Ahora: Clausura del Caucus Hacia el Progreso. Seguimos... CC1 ,False,972221973442039808,/AEEONLINE/status/972221973442039808,Now: Closing of the Caucus Towards Progress. We continue ... CC1 pic.twitter.com/NrP6DCFPm2,2
1309,1309,AEEONLINE,2017-09-29 17:45:49,4,7,CC1 pic.twitter.com/bV3rMBedmh,CC1 ,False,913882530373349376,/AEEONLINE/status/913882530373349376,CC1 pic.twitter.com/bV3rMBedmh,2
1686,1686,AEEONLINE,2018-02-12 00:08:20,47,148,AEE Informa: Centro Médico ya cuenta con servicio eléctrico en sus instalaciones. CC1,AEE Informa: Centro Médico ya cuenta con servicio eléctrico en sus instalaciones. CC1,False,962916255975002112,/AEEONLINE/status/962916255975002112,AEE Informa: Medical Center already has electric service in its facilities. CC1,2
303,303,AEEONLINE,2018-03-28 11:33:38,1,1,Compartimos declaración de la Junta de Gobierno AEE sobre las acciones recientes de la Comisión de Recursos Naturales de la Cámara Federal.  __NEWLINE__CC6 pic.twitter.com/iKvkQt49Fu,Compartimos declaración de la Junta de Gobierno AEE sobre las acciones recientes de la Comisión de Recursos Naturales de la Cámara Federal.  __NEWLINE__CC6 ,False,979018685976338432,/AEEONLINE/status/979018685976338432,We share the statement of the AEE Board of Governors about the recent actions of the Natural Resources Commission of the Federal Chamber. __NEWLINE__CC6 pic.twitter.com/iKvkQt49Fu,2
2343,2343,AEEONLINE,2018-03-07 09:48:57,8,16,"7-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 pic.twitter.com/ZlM4pcj6im","7-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 ",False,971397296847048704,/AEEONLINE/status/971397296847048704,"7-3-2018 - WHAT THE BRIGADES ARE DOING ... Regions Arecibo, Bayamón, Caguas and Carolina. CC6 pic.twitter.com/ZlM4pcj6im",2
2572,2572,AEEONLINE,2018-03-05 11:22:30,8,20,"RESUMEN del 4-3-18 (pm) - Contamos con 2,967 trabajadores en las líneas de distribución y 508 en las de transmisión. La generación para la fecha 88.6%  y 88.91% (1,309,577) clientes con servicio. __NEWLINE____NEWLINE__Continuamos con los trabajos de reparación del sistema... #unsoloequipo  CC6","RESUMEN del 4-3-18 (pm) - Contamos con 2,967 trabajadores en las líneas de distribución y 508 en las de transmisión. La generación para la fecha 88.6%  y 88.91% (1,309,577) clientes con servicio. __NEWLINE____NEWLINE__Continuamos con los trabajos de reparación del sistema... #unsoloequipo  CC6",False,970696062565527554,/AEEONLINE/status/970696062565527554,"SUMMARY 4-3-18 (pm) - We have 2,967 workers in the distribution lines and 508 in the transmission lines. The generation for the date 88.6% and 88.91% (1,309,577) customers with service. __NEWLINE____NEWLINE__We continue with the repair work of the system ... #unit equipment CC6",2
1429,1429,AEEONLINE,2018-02-11 22:26:37,20,31,"AEE Informa: El director ejecutivo, Justo González, dialoga con personal técnico en el patio de interruptores de Monacillo, sobre el evento y la operación del sistema. CC1 pic.twitter.com/DUK4JfXEMQ","AEE Informa: El director ejecutivo, Justo González, dialoga con personal técnico en el patio de interruptores de Monacillo, sobre el evento y la operación del sistema. CC1 ",False,962890660486500352,/AEEONLINE/status/962890660486500352,"AEE Informs: The executive director, Justo González, talks with technical personnel in the switchyard of Monacillo, about the event and the operation of the system. CC1 pic.twitter.com/DUK4JfXEMQ",2
2527,2527,AEEONLINE,2018-03-03 12:44:00,6,18,"[HOY] Justo González, director ejecutivo, interino, su equipo de trabajo junto al Secretario de Estado @LuisRiveraMarin  dialogan con el alcalde de Yabucoa, Rafael Surillo sobre el estatus del proceso de energización del municipio.__NEWLINE____NEWLINE__Seguimos... CC6 pic.twitter.com/Iq4p5GOav2","[HOY] Justo González, director ejecutivo, interino, su equipo de trabajo junto al Secretario de Estado @LuisRiveraMarin  dialogan con el alcalde de Yabucoa, Rafael Surillo sobre el estatus del proceso de energización del municipio.__NEWLINE____NEWLINE__Seguimos... CC6 ",False,969991795059904512,/AEEONLINE/status/969991795059904512,"[TODAY] Justo González, executive director, interim, his work team with the Secretary of State @LuisRiveraMarin dialogue with the mayor of Yabucoa, Rafael Surillo about the status of the process of energization of the municipality .__ NEWLINE ____ NEWLINE__Let's go on ... CC6 pic.twitter. com / Iq4p5GOav2",2
907,907,AEEONLINE,2018-01-24 20:57:24,4,16,Otra unidad de Palo Seco entra en servicio __PIPE__ Telemundo Puerto Rico CC1 https://www. telemundopr.com/noticias/desta cados/Unidad-1-de-Palo-Seco-entra-en-servicio-AEE-470961763.html   …,Otra unidad de Palo Seco entra en servicio __PIPE__ Telemundo Puerto Rico CC1  telemundopr.com/noticias/desta cados/Unidad-1-de-Palo-Seco-entra-en-servicio-AEE-470961763.html   …,False,956345227786309633,/AEEONLINE/status/956345227786309633,Another Palo Seco unit enters service __PIPE__ Telemundo Puerto Rico CC1 https: // www. telemundopr.com/noticias/desta cados / Unit-1-de-Palo-Seco-entre-en-servicio-AEE-470961763.html ...,2
2448,2448,AEEONLINE,2017-11-14 09:40:02,42,178,Empresa de electricidad de NY trae ayuda a la Isla __PIPE__ El Mundo __PIPE__  http://elvocero.com    CC1 http://www. elvocero.com/el-mundo/empre sa-de-electricidad-de-ny-trae-ayuda-a-la-isla/article_89c7c528-c945-11e7-af4b-633eee383d54.html   …,Empresa de electricidad de NY trae ayuda a la Isla __PIPE__ El Mundo __PIPE__      CC1  elvocero.com/el-mundo/empre sa-de-electricidad-de-ny-trae-ayuda-a-la-isla/article_89c7c528-c945-11e7-af4b-633eee383d54.html   …,False,930445223179816960,/AEEONLINE/status/930445223179816960,NY Electric Company brings help to the Island __PIPE__ The World __PIPE__ http://elvocero.com CC1 http: // www. elvocero.com/el-mundo/empre sa-de-electricidad-de-ny-bring-help-to-the-island / article_89c7c528-c945-11e7-af4b-633eee383d54.html ...,2
1924,1924,AEEONLINE,2018-03-27 17:06:44,2,7,27-3-2018 - Sectores restablecidos en el día de hoy (hasta 5:00 pm). __NEWLINE____NEWLINE__Seguimos... CC pic.twitter.com/QxrI9pbSCj,27-3-2018 - Sectores restablecidos en el día de hoy (hasta 5:00 pm). __NEWLINE____NEWLINE__Seguimos... CC ,False,978740123255951361,/AEEONLINE/status/978740123255951361,03-27-2018 - Sectors restored today (until 5:00 pm). __NEWLINE ____ NEWLINE__Let's go on ... CC pic.twitter.com/QxrI9pbSCj,2
