,Tweet,Manual Coding,Date,Permalink
2414,we lost power before the storm even hit and it looks like we'll be the last ones to get it!!! Beyond frustrating!,2,09/17/2017,https://twitter.com/22Marlenne/status/909581886686662656
2415,Kudos to  &  for an AMAZING job helping our beautiful Sunshine State recover after Irma. Take a bow!  twitter.com/pbpost/status/ 909542728375128065 …,6,09/17/2017,https://twitter.com/Ise12/status/909578964137635840
2416,I would like to thank everyone at fpl and those working with them to get electrical power restored after hurricane Irma,6,09/17/2017,https://twitter.com/OsceolaHoliday/status/909571978981494789
2417,is frustrated with very slow  restoration process and concerned with significant flooding #HurricaneIrmaAftermath,2,09/17/2017,https://twitter.com/MunCerv/status/909571507134844928
2418,"It's been 9 days. There's only 8% that remain powerless. But still, not enough trucks to spare to send to coral gate to assess damage",2,09/17/2017,https://twitter.com/GEEK5TER/status/909568323918221312
2419,"3/3 Same tree (caught in p.line) is also on roof. FPL told us ""Leave all alone!"" Since we can't remove it=causing more roof damage -8 days!",2,09/17/2017,https://twitter.com/milhealth/status/909566804716113920
2420,"Although neighbors have light, still in the dark here! What's  going to do when a hurricane hits  directly? ",2,09/17/2017,https://twitter.com/miamicityman/status/909566801054486530
2421," Still without power. No more than a Tropical storm here, yet buddy down south got hit with the eye wall and has pwr restored....",2,09/17/2017,https://twitter.com/VICTORIOUS_Yoda/status/909564846479478785
2422,"1/1 Thnks, 1st reply/8 days! Power line DOWN IN tree. SAME tree also on roof & since we can't remove it ourselves, roof incurring + damage",2,09/17/2017,https://twitter.com/milhealth/status/909559117399957504
2423,Gouging customers and bribing politicians to essentially outlaw clean energy? Sounds about right.  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,3,09/17/2017,https://twitter.com/sand/status/909557262217248768
2424,My elec went out the Friday before the storm. Now out 9 days. What??,2,09/17/2017,https://twitter.com/ellyn007/status/909555423463837696
2425,Then you'll notice when im dead and electrocuted,2,09/17/2017,https://twitter.com/frankSHINODA/status/909553991201230855
2426,Guess FPL is not satisfied with the 8 deaths at the nursing home. Are you out for more?,3,09/17/2017,https://twitter.com/CatCc34102/status/909553789664993280
2427,&  should rebuild the power lines in Florida with steel poles. #HurricaneIrma just proved the entire state needs them.,1,09/17/2017,https://twitter.com/TheUXBA/status/909553068487987201
2428," trucks are parked because supervisors can not give orders, very disorganized #nopower #missingdeadlines #33176",2,09/17/2017,https://twitter.com/BildProperties/status/909552373839867909
2429,Tuesday? new South Dade deadline for power  RESTITUTION A MUST! CASH & FOOD   therealdeal.com/miami/2017/09/ 16/fpl-expects-to-restore-power-in-south-dade-by-tuesday/ … via,2,09/17/2017,https://twitter.com/SURVIVOR_NO1/status/909549579397468160
2430,"20+ yrs w/  , 1st ""late"" statement. Reason? That's right, hurricane & no power for 6 days. Glad you had power back to mail these ",2,09/17/2017,https://twitter.com/ITSM_Lisa/status/909548568595361798
2431,They've been telling people in SWFL Sept. 22. I'm just annoyed because we only lost it today...a week after the storm.,2,09/17/2017,https://twitter.com/memangrum/status/909544113435037697
2432,No surprise here since  is trying to quash us from #Solar Miami Frustrated With FPL After Hurricane Irma  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,8,09/17/2017,https://twitter.com/LWVMiamiDade/status/909543696017870848
2433,These workers are still here trying2 cut trees n order2 get power back#2all residents This is amazing I appreciate,2,09/17/2017,https://twitter.com/marieaurelus67/status/909542714496176128
2434,How is your Grandmother's home? Power on. Still boil water advisory. #irmarecovery,2,09/17/2017,https://twitter.com/pattigenko/status/909540501858275328
2435,Basically my ppl are surviving being slowly cooked while being told to be patient. How you tell your 3 year old. It's like no one cares,2,09/17/2017,https://twitter.com/Evacsax/status/909537814081163266
2436,"If they're below ground, and don't get damaged, they lose a reason to raise rates, get state $$, and lose lobbying strength #LosingPowerPays",3,09/17/2017,https://twitter.com/Sharkonwheels/status/909537390372499458
2437,"Maybe instead of buying politicians, you all should buy a better disaster prep program or just upgrade the grid.",3,09/17/2017,https://twitter.com/JeanMarcCroix/status/909529397207687170
2438,My blown fuse is in my backyard. 4 houses upstream have power...,2,09/17/2017,https://twitter.com/sam_paullin/status/909525694534778880
2439,This ain't an attack on either. Point's being addressed. Efficiency is not a valid statement. In work smoke breaks are staggered,1,09/17/2017,https://twitter.com/Evacsax/status/909524431080493056
2440,"9/17/17 | 5PM: Per  , 96% of the county’s power customers have been restored. The 4% remaining are from damage/debris/flooding.",8,09/17/2017,https://twitter.com/BrevardEOC/status/909522616339324928
2441,Dying on NE21st Aven! Need trucks here! Transformer dead! Help pls!,4,09/17/2017,https://twitter.com/ajb31969/status/909521359876841473
2442,Thats two more storm's coming are you guys ready mother nature aint fucking off,1,09/17/2017,https://twitter.com/Tylerx_33/status/909521008108896261
2443,will this need to be repaired b4 we get power? We are on day 8 of no power & feel helpless. will FPL ever come? #hurricaneirma,2,09/17/2017,https://twitter.com/SmartyPantsMama/status/909519204415627264
2444," Just heard an explosion of some sort, and the power instantly turned off. Zip code 34232 in Sarasota",4,09/17/2017,https://twitter.com/ChrisIsBald/status/909516035052769280
2445,Irma was a hurricane Cat1 and managed to screwed-up our power and internet services. Comcast #FPLOutage are bad prepared for the worst.,1,09/17/2017,https://twitter.com/Luis_sin_Zeta/status/909515111848660992
2446,Why Didn't  Do More to Prepare for Irma?  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 … via,1,09/17/2017,https://twitter.com/JMikkola/status/909513826957238273
2447,Response is great. But why do you allow  to invest $ into lobbying against solar instead of preparing for hurricane?,3,09/17/2017,https://twitter.com/bae_miami/status/909512767224401920
2448,Me too - we finally got ours back but I'm praying my neighbors get theirs back asap!,5,09/17/2017,https://twitter.com/HayleyWielgus/status/909511803125854211
2449,Thank you  for getting the lights back  so we can make #militarylights #teamphantom #backtowork #HurricaneIrma,6,09/17/2017,https://twitter.com/PhantomProducts/status/909511713560686597
2450,Thanks  after 8 days we recovered the power #IrmaHurricane2017,6,09/17/2017,https://twitter.com/mechealava27/status/909510825932713985
2451,You are easily the worse group of humans in the State of Florida. Total pieces of shit.  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,3,09/17/2017,https://twitter.com/retsoced/status/909510708282273792
2452,"I appreciate your direct response and handling of this matter. Again, please remember that the residents of 15841 are 90 years old. Thanks!",2,09/17/2017,https://twitter.com/amartinezlaw/status/909505370175008769
2453,"Help  No power, breakers checked, 20+ Customers, not 1, it's multi-family. #hurricaneirma #electricty #cocoabeach 32931 ",2,09/17/2017,https://twitter.com/MurfamPost/status/909504698780090369
2454,I'm on day 8 with no power and no relief in sight!!! WTF  #fpl,2,09/17/2017,https://twitter.com/227_shells/status/909503067883700224
2455,City Manager meeting with residents in Eastern Shores about downed  lines in the 3400 block of NE 171 Street.,8,09/17/2017,https://twitter.com/CityNMB/status/909501422789636096
2456,Sign the Petition now!!!  change.org/p/florida-cabl es-wires-to-be-buried-after-hurricanes?recruiter=482012426&utm_source=share_petition&utm_medium=twitter&utm_campaign=psf_combo_share_message.combo_new_control_header_next_step&utm_term=autopublish&utm_content=nafta_twitter_large_image_card%3Acontrol … via,0,09/17/2017,https://twitter.com/WrApPzZ/status/909500805618847745
2457,Utility companies like  would rather residents swelter and die than risk competition.  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 … via,2,09/17/2017,https://twitter.com/aintnofakejake/status/909500462293958656
2458," numbers as of 3:00 pm: 18,200 accounts affected, 15,350 restored, & 2,850 still out. 84% of the electricity in #NMB is restored. ",8,09/17/2017,https://twitter.com/CityNMB/status/909496630625398784
2459," , the big Florida power company, was so prepared for the storm. They said they had thousands of workers and cars ready to help.",1,09/17/2017,https://twitter.com/dario1101/status/909493117866430464
2460,"Can anyone explain why ""The Sunshine State"" isn't leading the way in #SolarPower or allowing residents solar panels privately. ",3,09/17/2017,https://twitter.com/BostonRobb/status/909490436103950337
2461,"This shud be criminal, but it's just capitalist lobbying by   miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …",3,09/17/2017,https://twitter.com/BostonRobb/status/909489884720660486
2462,Is it true that here in Florida you can't get off the  grid via solar per  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 … ?,3,09/17/2017,https://twitter.com/miamicityman/status/909489503525588997
2463,I have called everyday since the hurricane made landfall. Nothing.,2,09/17/2017,https://twitter.com/ShireenSandoval/status/909488095178792960
2464,Where in S.Florida? Y should GIVE RELIEF to victims of #IRMA S. FL still no power in many areas!  should compensate! WHAT PHOTOS?,2,09/17/2017,https://twitter.com/SURVIVOR_NO1/status/909486506263371776
2465,"I can see the damaged powerline, plain as day. It's sunny outside, can you send someone to work on this very clear problem? Lee county",4,09/17/2017,https://twitter.com/poisonmariie/status/909486145217732610
2466,"If only #FPL had maintained old copper wires, old outdated poles, buried lines and stop over paying Executives we all would be better off.",3,09/17/2017,https://twitter.com/bitchinabouthis/status/909483583668178944
2467,How does it feel to have killed 8 elderly people. I hope they have litigious survivors.,3,09/17/2017,https://twitter.com/mygaffer/status/909483307624054784
2468,Six of us have NO POWER Still. all around us have power. transformer blew during the storm 2254 Edgewater Dr. WPB 33406 Help,2,09/17/2017,https://twitter.com/RemainStoked/status/909482368960000000
2469,Six of us have NO POWER Still. & everyone around us has power. The transformer blew during the storm 2254 Edgewater Dr. WPB 33406 Help!!,2,09/17/2017,https://twitter.com/RemainStoked/status/909481967913226241
2470,U SHOULD GIVE AT LEAST $300 for food/loss of wages to victims of #hurricane #IRMA none of this receipt/photos BS from  or #DCF,1,09/17/2017,https://twitter.com/SURVIVOR_NO1/status/909481496515313664
2471,"Thanks to  , Florida hurricane victims cannot use their own solar panels when the grid is down Capitalism!  bit.ly/2jAC4X9",1,09/17/2017,https://twitter.com/abowersock/status/909480664751329280
2472,"   has someone forgot  ? Mold, bugs, no food, illness, & no UPDATE.  patch.com/florida/fort-m yers/amp/27264152/hurricane-irma-aftermath-power-outages-linger-residents-share-storm-memories …",1,09/17/2017,https://twitter.com/1bunni4me/status/909477650510565376
2473,Day 8 with no power cause of #hurricaneirma  Please help me!!! My zip code is 33334 Please hurry!!! I just can't!!!!! #FPLOutage,4,09/17/2017,https://twitter.com/227_shells/status/909474240163926018
