Order,ID,Tweet,Date,Permalink,Category,Unrelated,Manual Coding,Informative?
933,21034,"And now I just got a text from work, for the fifth day in a row, that there is no power there. Therefore no work. PEOPLE NEED JOBS, man.",2017-09-14,https://twitter.com/tanzmitpalmer/status/908485888774197248,2,,2,
934,6365,"Still 700,000 customer accounts without power at this hour in So FL â¢  ",2017-09-14,https://twitter.com/Jerry_Scott_FL/status/908291894844776453,2,,8,
935,14154,Your power outage tracker page is really clunky on the iPad. You might want to fix this for the next storm.,2017-09-09,9.07E+17,2,,1,
936,25600,"We had a electric truck from Canada stop, get out, walk, stare into space hop back in the truck & leave.. NO FLIPPING POWER",2017-09-12,https://twitter.com/Butch964/status/907653531162873856,2,,2,
937,19424,Thank you  for restoring power as promised.My elderly parents were anxiously waiting in st pete! They can now rest.,2017-09-15,https://twitter.com/danasuzanne1/status/908877273201123329,2,,6,
938,11310,...the question is... ...how can millions be without power 25 yrs. later? CRIMINAL!,2017-09-11,https://twitter.com/RevJets/status/907433888867385344,2,,3,
939,9742,but I had power this morning and it went out again  WHY?? Should be an easy fix...,2017-09-12,https://twitter.com/MyLadyHB/status/907688507845566464,2,,2,
940,24011,how do you manage this fucktardery and forget one whole block when turning power back on my two year old is dying smh let down,2017-09-13,https://twitter.com/Chuckcobb10/status/907880795808976898,2,,2,
941,27333,thank you for getting my power back on in Pinellas county. You guys rock!,2017-09-11,https://twitter.com/tx4cone/status/907373513014747139,6,,6,
942,12670,Some people have no clue what it takes to actually restore power SAFELY in areas that have just experienced a major storm,2017-09-11,https://twitter.com/IamD36/status/907266903428751360,2,,6,
943,9688,any updates about restoring power in Miami Shores? Thanks,2017-09-12,https://twitter.com/natytolosa/status/907693721243852802,2,,4,
944,3528,"You know what's worse than 7 days w out power in scorching Miami heat? Having it come back on , only to have it turned off again. ",2017-09-16,https://twitter.com/AJDelgado13/status/909091447584026625,2,,2,
945,23481,No power but they'll make sure you get your bill,2017-09-13,https://twitter.com/bertm1975/status/908000124705656833,2,,3,
946,25895,As soon as the slow  gets my power running im finding a way for OUC to run my electricity. #yourefired,2017-09-12,https://twitter.com/neloize/status/907621108895174656,2,,2,
947,20235,Coincidence or not our power just kicked back on. The power of social media will never ceases to amaze me. #dukeeneegy #whydittakesolong #ac,2017-09-15,https://twitter.com/beeagnew/status/908736452707708928,2,,8,
948,11797,Would be nice if  could get my power back on. I know it woukd make my DISABLED MOTHER WHOSE ON OXYGEN happier.,2017-09-11,https://twitter.com/jmwein91/status/907393133171953664,2,,4,
949,788,what y'all waiting on with turning our power back on,2017-09-11,https://twitter.com/mikabee25/status/907244497343582208,2,,4,
950,21462,"hey  , I know you're trying your best but, I need power. I'm slowly dying. send reinforcements. thanks",2017-09-14,https://twitter.com/babysaymyNAME/status/908416340226134016,2,,4,
951,13063,any efforts to restore power going on in Pines or do we have to wait still? Not even Windy anymore around here,2017-09-11,https://twitter.com/DarrellFPM/status/907145849309974528,2,,4,
952,17739," I am doubting your estimates now. No power, 13.5 hours left on your deadline. Message me to shut me up for a few hours.",2017-09-17,https://twitter.com/ShaneRobinett/status/909394967319257088,2,,2,
953,25007," with no comms on why, we had power turned off in the middle of the day today. If its to repair something at least say so.",2017-09-12,https://twitter.com/CCurran1986/status/907711031828508672,2,,2,
954,14252,Supposedly  is gonna cut all electrical power during the #HuricaneIrma . ?,2017-09-08,https://twitter.com/dajoker36/status/906230065263988736,2,,8,
955,21334,You guys are close to my house turning power on all over please turn my neighborhood on behind the old closed down whataburger,2017-09-14,https://twitter.com/c0lby2/status/908443103245238272,2,,4,
956,1648,It sprinkled outside and my power went out again. I JUST put new food in my fridge. You guys sure are lucky you have a monopoly.,2017-09-19,https://twitter.com/Boombapkid/status/910133926282321920,2,,2,
957,23338," when will Duke trucks be at young pine rd? Trash building up, very hot, and power lines leaning",2017-09-13,https://twitter.com/MatthewKokes/status/908018232052908032,2,,4,
958,21467,"Christian just arrived at a  worksite in Harbor Bluffs. On his first storm deployment from #NC , he'll climbing on this one. ",2017-09-14,https://twitter.com/DE_JeffB/status/908415535393669120,2,,8,
959,20853,just made me realize why I need to get solar panels to power my house. Taking this long is bullshit. Not dealing w this again,2017-09-14,https://twitter.com/BestTechPrices/status/908513253931802631,1,,2,
960,21093,"NOT ONLY THIS.... BUT I GOT A BILL IN THE MAIL TODAY FROM DUKE. TURN MY POWER BACK ON JESUS CHRIST. YOU SKIPPED US ONCE, TURN IT ON",2017-09-14,https://twitter.com/Talxnts/status/908478491267665920,2,,3,
961,9973,Are you kidding me-the 22nd ? We have not seen a single power truck in Ft Myers yet- this is criminal-there is power 2 blocks away,2017-09-12,https://twitter.com/ftMyersparadise/status/907664647045742593,2,,3,
962,6576,120 hours here. Since Friday st sundown. I've grown to accept that I'm getting power back probably in 2 weeks or so,2017-09-13,https://twitter.com/Julius77439076/status/908168394997977089,2,,8,
963,16624,just called to verify if we are still without power and they say they are sending a crew they follow thru,2017-09-18,https://twitter.com/Wokb1680/status/909877616357888000,2,,8,
964,2990,Miami dade has the most with no power north Miami Beach 33162 still nothing !,2017-09-16,https://twitter.com/Mel_hdzxo/status/909224091156140035,2,,8,
965,11154,no trucks no help no relief still no power or updates. Shame on you for lack of communication. Atlantic blvd west of riverside.,2017-09-11,https://twitter.com/WDMHAIR/status/907451144989016070,2,,4,
966,22452,"I love it, it has always been a dream of mine to pay for service as bad as yours. I love seeing all my surrounding neighbors have power!",2017-09-13,https://twitter.com/Joeynuny/status/908145211884404742,2,,3,
967,3341,If you would have used the 22k so called workers to do one county at a time you would of been done restoring power days ago.,2017-09-16,https://twitter.com/Gruntstyle11x/status/909135624636190720,2,,2,
968,5678,Same here in Miramar. Everyone around me has power,2017-09-14,https://twitter.com/Robin04588537/status/908435391862251521,2,,8,
969,24307,Hey  - haven't seen a truck all day in Largo FL No power = no sewage here! WHEN are you coming???,2017-09-12,https://twitter.com/VsFuzzyWorld/status/907784988371947520,2,,4,
970,4962,"   how is it that u r sending notices saying power is up, Yet I sit here in sweltering heat w/no POWER? Fake news!",2017-09-15,https://twitter.com/ingiH65/status/908666750019014656,2,,2,
971,27814,"400,000 are without power in Pinellas.  spox says crews are working 16hr days, but doesn't have answer on when restored.",2017-09-11,https://twitter.com/Colleen_Wright/status/907302787993755649,2,,8,
972,20734,WE WANT OUR POWER BACK NOW!,2017-09-15,https://twitter.com/1xJessex1/status/908550248334688256,2,,2,
973,17357,HA! Are you serious with this crap? You're telling me that with 3 lines down in view of my yard you will have my power on in 9 hours? #bull,2017-09-17,https://twitter.com/RanMan71/status/909494108347076609,2,,2,
974,25310,every single other residency/establishment on my block has power except those unfortunate enough to have you as a provider.,2017-09-12,https://twitter.com/jessnotarabbit/status/907682435093102593,2,,2,
975,10953,"Baron, I live nearby nob hill and oakland. Everything north os out, but my neighbors and across the street all have power. In the same boat.",2017-09-12,https://twitter.com/G_Fuzz19/status/907514712866344960,2,,8,
976,23900,thank you for all your hard work. Power is restored and I'm back into my home. #FloridaStrong,2017-09-13,https://twitter.com/rghessel/status/907935668512477184,6,,6,
977,20376,Thank you  we have power again!!,2017-09-15,https://twitter.com/jjkdogg/status/908707747780231174,6,,6,
978,7901,"That sounds like my neighborhood, most have power but the end street where the line ends, no power...",2017-09-13,https://twitter.com/Raven_E013/status/907979691067412481,2,,8,
979,9555,"That is not an unreasonable request. They had weeks to prepare. This storm didn't just ""pop up"" out of nowhere.",2017-09-12,https://twitter.com/MoMargaret1/status/907705938995445760,2,,1,
980,5609,get my power back and shoot me the one after you finish for taking so long,2017-09-14,https://twitter.com/gabehoncho/status/908445847955877888,2,,2,
981,19042,Hey  whatâs going with the power?,2017-09-16,https://twitter.com/JakeSevig/status/909036874915860481,2,,4,
982,17051,still no power at my house in Seminole County. Out since 7:48pm last Sun. Whats going on with Duke?,2017-09-17,https://twitter.com/EdgyTechGuy/status/909606550905540608,2,,8,
983,5335,this one building has no power 615 ME 22nd Street. Miami #Florida 33137 #AfterIRMA #edgewater it has been too long,2017-09-14,https://twitter.com/lizbethfarias/status/908492074059780098,2,,4,
984,15312,"So it's taken almost 5 full days after a tropical storm hits, to get 87% of power back? Pathetic. That's a poor #because some never lost",2017-09-15,https://twitter.com/MustSee58/status/908666410003566593,1,,2,
985,14809,our neighborhood in southern oaks has under ground power lines any update on this area Pershing and Fern Creek?,2017-09-12,https://twitter.com/thejoshmartin/status/907607165065678849,2,,4,
986,13994,"sheesh, you have damage?",2017-09-09,https://twitter.com/UNONOIR/status/906687176116772865,2,,5,
987,13687,.  reports more than 3 million people are without power as #HurricaneIrma pounds Florida.  bit.ly/2xosNaN,2017-09-10,https://twitter.com/TCPalm/status/906940456130531329,5,,8,
988,6289,Still no power. The smell is getting bad over here.,2017-09-14,https://twitter.com/NWOUT/status/908313120787103744,2,,8,
989,16991,why do all the surrounding areas of East Orlando have power except for Bithlo? Why is Bithlo not allowed to have power?,2017-09-18,https://twitter.com/skypanther79/status/909634493396455424,2,,4,
990,27734,"Hope you do too!  &  plan to focus on hospitals, shelters, other priorities first. Them move to large power lines.",2017-09-11,https://twitter.com/CPutman_WFTV/status/907316918054477824,2,,8,
991,22058,Duke Energy considers the hurricane aftermath is NOT emergency. So NO overtime to restore. Orange County without power more than 84 hours.,2017-09-14,https://twitter.com/Nathan81695995/status/908308127992434689,2,,8,
992,26208,"It's bad. Duke w/o power for 36+ hours in 32826, despite no flooding, no down lines, no damage. How? Is the infrastructure THAT substandard?",2017-09-12,https://twitter.com/407Scouse/status/907586423888457728,2,,1,
993,16764,"Cranes Roost Condominiums has no damage, lines are under the ground and we still only have power to only half of the complex. Tired of lies.",2017-09-18,https://twitter.com/socratesgs/status/909803861824688128,2,,2,
994,23549,The only people I know personally who still don't have power are all  customers. Just an observation. #IrmaRecovery,2017-09-13,https://twitter.com/Draconocturne/status/907987563838889985,2,,8,
995,13260,People w/ a hurricane hitting them might be a bit less stressed if they know their utility is ready. FPL prep will be criticized regardless.,2017-09-10,https://twitter.com/MarkRiffey/status/907072423459045376,1,,1,
996,10891," we got power for 30 seconds. Website status said ""order complete"". Had to do new ticket. Houses all around us w/power. Send help.",2017-09-12,https://twitter.com/smashmulkey1997/status/907543017753587712,2,,8,
