Tweet,Code,Category,Date,Permalink
We will be doing a storm survey in that area later today.,7,9,9/21/2017,https://twitter.com/NWSKeyWest/status/910834324806696960
"Storm teams worked today in North Fort Myers, Arcadia and Punta Gorda in support of FPL's restoration. #irmarecovery @insideFPL pic.twitter.com/l9pZFIp3E4",7,0,9/22/2017,https://twitter.com/GulfPower/status/911324849670377473
. @insideFPL responds to power outage criticisms & #insurance expert talks storm's impact on homeowners on To The Point Sunday 10am #wptv,7,12,9/24/2017,https://twitter.com/TKastanotis/status/911917994607079424
""" @insideFPL : As #Irma nears, please prepare and make safety your top priority. http:// FPL.com/Storm . pic.twitter.com/1jmgpOXuN0 "",,@insideFPL,#Irma,""905446745210888192",7,2,9/6/2017,
"As #Irma approaches our thoughts are with the people of Florida. For updates on storm prep, please follow @insideFPL . pic.twitter.com/bEdRtTYJR2",7,0,9/8/2017,https://twitter.com/NEI/status/906155414185758721
"No matter how extensive the damage, you have #FPL 's full commitment that they will work 24/7 to get the lights back on in our communities.",7,12,9/8/2017,https://twitter.com/CityCoralGables/status/906238576341504002
We've notified the local authorities to check on you. Hope all is well...,7,15,9/12/2017,https://twitter.com/OrangeCoSheriff/status/907809715320705024
I'm sorry you & so many in Fla have had to endure Irma's aftermath. We're working nonstop to make repairs.Hopefully you'll have power soon.,7,9,9/14/2017,https://twitter.com/DE_PaigeL/status/908524793481351168
"17mph here in Newberry, SC. Students from one of the colleges residence halls are displaced, as well as residents on other side of building",8,15,9/11/2017,https://twitter.com/tiffanyngibson/status/907417026330808321
@WPLGLocal10 An @insideFPL transformer blew in @CooperCityGOV eta on restoration 10:45 pm over 1000 affected,8,1,9/8/2017,https://twitter.com/Cocosmom0107/status/906329184829628416
. @insideFPL expects at least 9 million Floridians could lose power because of #hurricaneIrma .,8,2,9/8/2017,https://twitter.com/AFuscoCBS/status/906269115098304512
"Right now 6,790 @insideFPL customers are without power in @BrowardCounty and will not be restored until the storm passes. #HurricaneIrma",8,0,9/9/2017,https://twitter.com/ShyannMalone/status/906600621289213952
30010 ppl without pwr already in Miami-Dade and #HurricaneIrma still hasn't made landfall.,8,0,9/9/2017,https://twitter.com/Rayp1971/status/906543508684726272
"NOW --- POWER OUTAGES: Broward 488,650 Miami-Dade 726,610 #irma #hurricaneirma @insideFPL",8,3,9/10/2017,https://twitter.com/EugeneRamirez/status/906930814319030274
"As if 10am EST, @BrowardCounty has 418,870 residents with no power. #HurrcaneIrma #IrmaResponse @IrmaResponse @insideFPL pic.twitter.com/0k8BIiM2e9",8,3,9/10/2017,https://twitter.com/CodeforFTL/status/906896004812767238
. @insideFPL says more than 1 million have lost power so far because of #Irma . Before the storm they said upwards of 4.1 million could. https:// twitter.com/ap/status/9068 73538509983745 …,8,3,9/10/2017,https://twitter.com/TylerFingert/status/906874178757828608
"56,000 people without power according to @OUCreliableone 190,000 predicted to be impacted. #Irma #CentralFlorida",8,3,9/10/2017,https://twitter.com/ShaySimonTV/status/907050093387374592
"With winds up to 30 mph, @mylkldelectric won’t dispatch more crews til after the storm. Current outage count: Around 1,000. #irmalkld #lkld",8,3,9/10/2017,https://twitter.com/lkldnow/status/906975654578663430
"@insideFPL reporting that approx. 112,000 out of 263,8000 residents in #Sarasota County are now without power. pic.twitter.com/Yjjs6ubtDd",8,4,9/10/2017,https://twitter.com/scgovEOC/status/907044220518756358
"@mylkldelectric reports 25,542 are without power, about half the total predicted when a stronger storm was expected. #lkld #irmalkld https:// twitter.com/lakelandgov/st atus/907061914899042305 …",8,8,9/10/2017,https://twitter.com/lkldnow/status/907063419517456384
Thankful to dodge a bullet from #hurricaneimra . Had 85-95 MPH winds last night and @DIRECTV and @insideFPL stayed on. #impressed,8,1,9/11/2017,https://twitter.com/Eddyt8/status/907379771734151169
"Per @insideFPL : 3.6 mil out of 4.9 mil customers are w/o power. At height of storm, 4.2 impacted, crews made 600,000 fixes. #Irma",8,3,9/11/2017,https://twitter.com/juliegargotta/status/907265952026386432
Thousands w/out power across region. Most impacted areas: Meck Co. - 8900+ Lancaster Co. - 1200+ York Co. - 1700+ #WCCB @DukeEnergy #Irma pic.twitter.com/pDqnujlCGY,8,4,9/11/2017,https://twitter.com/WCCBNewsRising/status/907426763764109312
"@insideFPL 4pm FTL outage update 102,650 impacted, 48,890 restored (47.7%), 53,670 out (52.3%). We're getting there. @JackSeiler @leefeldman pic.twitter.com/cwLa1kgauj",8,0,9/13/2017,https://twitter.com/FTLCityNews/status/908069677959667713
"Six dead, 100 hospitalized when Florida nursing home goes without AC after #Irma https://www. nytimes.com/2017/09/13/us/ nursing-home-deaths-florida.html … @insideFPL #climatejustice pic.twitter.com/6OYz59tDGe",8,0,9/13/2017,https://twitter.com/climatebrad/status/908049261077700609
#UPDATE : @DeFede shares latest details involving 8 deaths at Hollywood nursing home. http:// cbsloc.al/2foBfMx @FLGovScott @insideFPL https:// twitter.com/CBSMiami/statu s/908813810429038592 …,8,1,9/15/2017,https://twitter.com/CBSMiami/status/908861643161038848
". @FLGovScott , @HealthyFla & @insideFPL refute rehab center claims after 8 deaths. @DeFede has timeline & response http:// cbsloc.al/2foBfMx",8,1,9/15/2017,https://twitter.com/CBSMiami/status/908813810429038592
"@insideFPL numbers as of 11pm: 18,200 accounts affected, 15,710 restored, & 2,490 still out. 86% of the electricity is restored in #NMB . pic.twitter.com/Q7NuKAolHp",8,12,9/17/2017,https://twitter.com/CityNMB/status/909617371526189057
"@insideFPL numbers as of 3:00 pm: 18,200 accounts affected, 15,350 restored, & 2,850 still out. 84% of the electricity in #NMB is restored. pic.twitter.com/13V6Rzd0c3",8,12,9/17/2017,https://twitter.com/CityNMB/status/909496630625398784
"Per @KUAdirect , Marsh Road, Pebble Pointe, Mill Slough Campground, Good Sam Village (being evacuated) still with flooding issues.",8,0,9/12/2017,https://twitter.com/OsceolaNews/status/907667386559496192
@insideFPL restore services to 2.7m #consumers affected by #Irma #Florida,8,3,9/15/2017,https://twitter.com/NhedeNicholas/status/908680817345515521
"UPDATE @DukeEnergy -- Some parts of Central Florida, including Apopka and DeLand won't be back on until MONDAY, bc of significant damage.",8,4,9/15/2017,https://twitter.com/KRayWFTV/status/908882185872080896
#LKLD UPDATE: @mylkldelectric estimates that 95% of customers will have power restored on 9/17. Full blog: http://www. lakelandgov.net/news/posts/201 7/september/impacts-to-lakeland-hurricane-irma-916-5-pm-lakeland-electric-update … pic.twitter.com/5309dD3DjD,8,3,9/16/2017,https://twitter.com/lakelandgov/status/909178876751941636
"9/17/17 | 5PM: Per @insideFPL , 96% of the county’s power customers have been restored. The 4% remaining are from damage/debris/flooding.",8,12,9/17/2017,https://twitter.com/BrevardEOC/status/909522616339324928
"An 80-person storm team is assisting FP&L with restoration. More than 5,000 customers were without power Sunday. #IRMArecovery @insideFPL pic.twitter.com/egkiJDu7p5",8,0,9/18/2017,https://twitter.com/GulfPower/status/909935972619554816
"Fixing lines & working on electricity at Pickwick. @insideFPL #'s as of 12pm: 18,200 accounts affected, 16,320 restored, & 1,880 still out. pic.twitter.com/WQoNWH1dfZ",8,0,9/18/2017,https://twitter.com/CityNMB/status/909825280889556992
Congratulations @insideFPL FPL Restores 97% of Customers Impacted by Hurricane Irma http://www. tdworld.com/electric-utili ty-operations/fpl-has-restored-97-percent-customers-impacted-hurricane-irma …,8,2,9/20/2017,https://twitter.com/Evluma1/status/910527539482853381
. @PGE4Me crews from #Florida landed safely in #Sacramento #hurricaneirma2017 @insideFPL @PGE_Andrea @PGE_Mayra #welcomehome pic.twitter.com/JRUfXXwi54,8,4,9/23/2017,https://twitter.com/PGE_Brandi/status/911631519181021185
There must be 20 trucks working Spanish Main on Cudjoe! #keysrecovery new poles and everything! #KeysStrong pic.twitter.com/8JxzuzS535,8,4,9/23/2017,https://twitter.com/jerry_lieberman/status/911595108033875968
"my mom, age 90, just evacuated to Park Vista High School. Says no beds there, and not even anywhere to sit! Please help!!!",8,0,9/8/2017,https://twitter.com/JGross10/status/906206366318112768
Delray 3500 ppl No power since 3:45am SUNDAY NOT STORM RELATED. @insideFPL Please help us. There was an issue on Sat b4 storm as well.,8,9,9/10/2017,https://twitter.com/JulieMeryl09/status/907088624717627392
Power went out at 3:50. Think FPL shut it off the grid for safety.,8,9,9/10/2017,https://twitter.com/pattigenko/status/907054740898381824
@insideFPL #irma people trapped in warehouses with no power on NW 79th tr in #Medley #miami #help @MiamiHerald @Telemundo51 @Univision23,8,9,9/10/2017,https://twitter.com/JoelAndresFrewa/status/907053686555332609
300k people without power in Palm Beach County alone. Going to need some grid upgrade receipts from @insideFPL after the storm.,8,9,9/10/2017,https://twitter.com/kaytbaybeee/status/906961394481987587
"POWER OUTAGES: 24,680 @insideFPL customers without power as of 2pm on the Treasure Coast. Worst part of the storm is ahead of us. #Irma",8,9,9/10/2017,https://twitter.com/WSTU1450/status/906955619701346305
"LKLD EOC reporting 15,624 @mylkldelectric customers are without power. After the storm, we got you! We have help staged to assist. #lkld",8,9,9/10/2017,https://twitter.com/lakelandgov/status/907047202572455938
"@insideFPL reporting that approx. 112,000 out of 263,8000 residents in #Sarasota County are now without power. http:// fb.me/8IUuBzZjB",8,12,9/10/2017,https://twitter.com/CityofVeniceFL/status/907046827123511301
"FPL 3 pm update: 324,330 people without power in Palm Beach County @insideFPL Tornado warnings continue for our City & Palm Beach County.",8,12,9/10/2017,https://twitter.com/CityGreenacres/status/906964384798441477
#davie FL 7:25am 7025 stirling road close to the university drive. A transformer explosion just happening front of my balcony. @insideFPL,8,12,9/10/2017,https://twitter.com/AmateMario/status/906882288910299136
"450,000 lost power in Miami-Dade County, according to Florida Power & Light @insideFPL https://www. fpl.com/storm/customer -outages.html …",8,12,9/10/2017,https://twitter.com/dadams7308/status/906863747125346305
1st storm related outages for @mylkldelectric reported. 528 customers loss power due to blown fuses. No major lines down at this time. #lkld,8,12,9/10/2017,https://twitter.com/lakelandgov/status/906903967258628097
Winds are finally clocking at hurricane strength at ground level there. It's heading away but it slowed to 8mph so you got awhile.,8,13,9/10/2017,https://twitter.com/Mercutiowolf/status/906836314431115264
"@mylkldelectric has 5389 customers w/o power. There are 315 known events. Be safe, the worst of the storm is still hours away. #lkld",8,15,9/10/2017,https://twitter.com/lakelandgov/status/907026204024287238
My neighborhood in Weat Boca lost power Saturday night. No rain. Little wind. No damage. A couple of branches down. Still no power. @fpl sup?,8,9,9/11/2017,https://twitter.com/stevekirschy53/status/907356607285284865
@DukeEnergy rocks! #hurricaneimra power out 9/10 22:15 back on 9/11 16:16 Thank U!,8,9,9/11/2017,https://twitter.com/MsJeanDrew/status/907341233693093888
"Roughly 109,000 SLC residents are without power. Check with your provider, but @insideFPL and @TeamFPUA are working on it.",8,12,9/11/2017,https://twitter.com/StLucieGOV/status/907384996138283008
"@insideFPL 8333 W Ockeechobee Rd, Hialeah FL 33016. This is nursing facility for the elderly in need of power. Many elderly w/out power here",8,12,9/11/2017,https://twitter.com/Nelson98GST/status/907287825502142465
"#FPL #power outages set record, with 3.98 mln of 4.9 mln #customers affected. Follow @insideFPL for updates http:// on.flatoday.com/2xZQzqL",8,12,9/11/2017,https://twitter.com/newstruthliz/status/907177437477425154
"Just keep in mind, 243k are impacted around Jacksonville. Pretty much everyone is dark.",8,13,9/11/2017,https://twitter.com/EngelsAngle/status/907369692016398336
". @DukeEnergy has 4,500 crews on standby across the Carolinas, with 150 headed to @GreenwoodCitySC this afternoon for damage assessment.",8,13,9/11/2017,https://twitter.com/ABensonIJ/status/907257891123593216
"SECO has restored 33,111. Ocala Electric has restored 30,779. Duke Energy has restored 5,295. @DukeEnergy absolutely #sucks ! #hurricaneimra",8,0,9/12/2017,https://twitter.com/YourWatchDawg/status/907762107671891969
Power Update: 3.3 million @insideFPL customers to go. 1.1M restored after 4.4M impacted by Irma. @CBS12 pic.twitter.com/rzSTv5VzWX,8,3,9/12/2017,https://twitter.com/GaryDetmanNews/status/907711794298355712
Hurricane Irma is now a Category 4. Florida has declared a state of emergency. Be Safe and have a plan! http:// bit.ly/2tt5ebx @KUAdirect pic.twitter.com/XaUOEwEoqh,8,3,9/4/2017,https://twitter.com/positiveosceola/status/904910746932404226
