Tweet,Manual Coding,Date,Permalink,,,
the number of customers affected has yet to change in over a day!,2,09/15/2017,https://twitter.com/shiningrandomly/status/908824382809821184,,,
#darielfernandez #influencer #GenerationX #genx  #entrepreneur #eentu  #irmahurricane,0,09/15/2017,https://twitter.com/DARIELFERNANDEZ/status/908824304363520000,,,
What  needs to do is fine residents that plant trees near  power lines!,6,09/15/2017,https://twitter.com/frankcastro/status/908822259711823875,,,
Hey  my tree fell on the wires that affected 99th since Sunday. Could it be fatal?,2,09/15/2017,https://twitter.com/3315Saenz/status/908820788542918656,,,
"What happened to the storm surcharge money we pay every month, doesn't look like it was used for storms",3,09/15/2017,https://twitter.com/JackGang4/status/908820704036040704,,,
" Sailboat bend fort Lauderdale has not seen trucks since day after storm, what is going on????",2,09/15/2017,https://twitter.com/placehere29/status/908817673722703872,,,
"It is from you neglect from before the storm , TRIM THE DAM TREES",1,09/15/2017,https://twitter.com/JackGang4/status/908817521096187904,,,
stop congratulating FPL Mgt on power response worst ever seen Wasn't bad hurricane for PBC we were spared. Power?????,3,09/15/2017,https://twitter.com/TechSucksLess/status/908814577852407808,,,
Nor will they do anything to make her home a priority while she and her family are displaced.,2,09/15/2017,https://twitter.com/pbcorbust/status/908814148141805568,,,
It's unfathomable that a massive energy giant can't find a way to power one home let alone be more accommodating to a family in dire need,2,09/15/2017,https://twitter.com/pbcorbust/status/908814147483324416,,,
".  ,  &  refute rehab center claims after 8 deaths.  has timeline & response  cbsloc.al/2foBfMx",8,09/15/2017,https://twitter.com/CBSMiami/status/908813810429038592,,,
Meanwhile she cannot return home to her family and her husband must drive almost 50 miles to see his wife daily and with no resolution,0,09/15/2017,https://twitter.com/pbcorbust/status/908812459980546048,,,
Also since #hurricaneirma she has been in hospice to be in safe shelter and to guarantee power for her devices.,2,09/15/2017,https://twitter.com/pbcorbust/status/908812035600863233,,,
.  Good Afternoon. I am an individual affected by #HurricaneIrma and would like to shed light on an issue with,8,09/15/2017,https://twitter.com/pbcorbust/status/908811586848083968,,,
You can also fill the bathtub with water before the storm hits then you'll have plenty of water for flushing toilets,5,09/15/2017,https://twitter.com/timdwooley/status/908810049962807297,,,
so no one gonna check on this. Been 6 days the tree branch dead 205 street and 24 ave Miami gardens Florida 33056,4,09/15/2017,https://twitter.com/Evacsax/status/908809275996278784,,,
"So FPL just tied a power poll, that caused 2 fires before the storm, to a tree. Guess what? It didn't work!! Please come back  !!",2,09/15/2017,https://twitter.com/jenniferdalyesq/status/908808325587963904,,,
"While I appreciate all of the hard work of the ppl trying 2 restore power, it's evident  is not prepared to deal with a real storm",1,09/15/2017,https://twitter.com/david_sampedro/status/908807769108701184,,,
FPL is regulated by FL Public Service which is going to give them unfortunately a lot of slack on the storm. No being ready is how to attack,1,09/15/2017,https://twitter.com/bostondg/status/908807052566388736,,,
Will FPL meet Coral Gables' deadline before getting fined and sued?     hrld.us/2x61dfj,2,09/15/2017,https://twitter.com/MoniqueOMadan/status/908804628288016384,,,
Just like they do in Oklahoma after a major tornado. Based upon most number of customers restored per repair.,5,09/15/2017,https://twitter.com/slhtazdevil/status/908802480351223808,,,
" it says you're ""assesing"" the outage.I only have 56 homes on my grid,is that why I'm always last to be restored after each storm",2,09/15/2017,https://twitter.com/PATRIOTNATION24/status/908800701891010560,,,
"Rather than all the money and effort on recovery efforts, OT, bringing people from Canada, etc.",0,09/15/2017,https://twitter.com/hobbyjay/status/908800588049248257,,,
"May not be liable, but you are responsible. More effort and money should put into making an aging power grid more resistant to storms.",1,09/15/2017,https://twitter.com/hobbyjay/status/908800383815954432,,,
"I dont get how it went from a massive restore where in like, 2 days over a million ppl were restored and then, in 3 day it feels like none",2,09/15/2017,https://twitter.com/Ryan_Rioga/status/908799509983002625,,,
"Take warning kiddies. Buy a generator and all prep items instead of the new iPhone and expensive clothes, shoes and hand bags",5,09/15/2017,https://twitter.com/OG_MP95B/status/908796900350054401,,,
"We checked with an  rep and it is an official form, but it does not apply to the hurricane. Please contact ",5,09/15/2017,https://twitter.com/MiamiPD/status/908796740643508224,,,
I want this to be a lesson that whatever needs to be done should be done to prevent four million+ to be affected again,1,09/15/2017,https://twitter.com/_3forwade/status/908795590028472327,,,
"In reality, this is a hurricane prone state if our buildings are hurricane proof shouldn't our utilities be as well",1,09/15/2017,https://twitter.com/_3forwade/status/908794425261854720,,,
Same. Went from 1945 affected to 88. Rest of the hood has power except my street in the back.,2,09/15/2017,https://twitter.com/WoIfsBIood/status/908793493241389056,,,
these guys are heroes! Thanks for sending such a massive response team (but still not happy with this infrastructure),6,09/15/2017,https://twitter.com/Jim_Hays/status/908793205918969857,,,
I tried to explain that to someone below who was trying to instigate a #ClassActionLawsuit a/g u-& got attacked! I don't even have power...,3,09/15/2017,https://twitter.com/DRJACOBB/status/908792743635374082,,,
"Pole dancers (FPL responders) are the hidden figures of a hurricane aftermath, lets take time and thank them for their hard work. ",6,09/15/2017,https://twitter.com/woodprojections/status/908791097228500992,,,
kept us cool and our lights on throughout #IrmaHurricane and cooled our backs w/ice pack after cleanup. Keep up the good work!,6,09/15/2017,https://twitter.com/bhensler/status/908791088172994560,,,
"If it were CAT 5 hurricane , It will take to FPL to restore power from 1-3 years for sure hahahahha lol",1,09/15/2017,https://twitter.com/GamesWarehouses/status/908789646439718913,,,
Seniors are literally being carted out of their homes by first responders in my neighborhood because of your lack of preparation,1,09/15/2017,https://twitter.com/Guaperia/status/908788710749155328,,,
" We live in the Lock Arbor area of Sanford,FL. No power since Saturday before hurricane,32773 zip code. HELP!",4,09/15/2017,https://twitter.com/JeniferRobare/status/908788362823299072,,,
Sometimes equipment is damaged but can still operate... Then due to damage fails later,2,09/15/2017,https://twitter.com/ToTalXS/status/908787546330730498,,,
"There is absolutely no ""severe"" damage to the lines or equipment, on our grid. We have yet to see ONE truck, even drive through and chheck..",2,09/15/2017,https://twitter.com/jfb880/status/908786419803590656,,,
"Generally been patient with  since the storm hit the whole state, but their response has been... less than organized.",2,09/15/2017,https://twitter.com/AlexMiglio/status/908784952690532352,,,
ABSOLUTELY!  bragging how quickly they r restoring power is BULL 3 gf living far apart all no power  miaminewtimes.com/news/city-of-c oral-gables-threatens-to-sue-fpl-over-hurricane-irma-power-outages-9674026 …,2,09/15/2017,https://twitter.com/ginnykc/status/908784183438438400,,,
I know they're working hard-I trust there are good folks trying to help #Irma victims get our power back. Some need an #AttitudeOfGratitude .,6,09/15/2017,https://twitter.com/DRJACOBB/status/908784145861660673,,,
Melbourne fl restoration seems to come to a dead stop by 8pm. I've learned that if you don't have power by then hope for the next day...,2,09/15/2017,https://twitter.com/WeldermanMike35/status/908782912367185920,,,
what about electronics damaged by the faulty transformers in merritt island yesterday,1,09/15/2017,https://twitter.com/BCMveggies/status/908781379265138690,,,
"FPL isn't responsible for anything, except maybe misleading the public, glossing over tweets for PR, and maybe contributing to a few deaths.",3,09/15/2017,https://twitter.com/AlanaWillTeach/status/908779304326127616,,,
The lines should have been buried years ago.  is using the money to lobby politicians instead.,1,09/15/2017,https://twitter.com/derryrf/status/908778715097845760,,,
please help John Morales to get his power back. He helped us all through hurricane Irma! GBless you John,4,09/15/2017,https://twitter.com/YgDasaye/status/908777275621036032,,,
#ShameOnFPL City of Coral Gables Threatens to Sue FPL Over Hurricane Irma Power Outages | Miami New Times  miaminewtimes.com/news/city-of-c oral-gables-threatens-to-sue-fpl-over-hurricane-irma-power-outages-9674026 …,3,09/15/2017,https://twitter.com/Joscalpego/status/908777015259561985,,,
Has  #FPLOutage done a good job of protecting our electrical infrastructure against catastrophic storms like #IrmaHurricane2017 ?,1,09/15/2017,https://twitter.com/AlHunter1153/status/908776416795398144,,,
"FPL on restoration efforts. ""Unlike Hurricane Matthew where we saw pockets, we seeing widespread area of destruction.""  #Irma2017",7,09/15/2017,https://twitter.com/CBS12/status/908775616178204679,,,
"We're not saying you can stop the hurricane, we're saying you can turn our power back on at home before any business #priorities",2,09/15/2017,https://twitter.com/ErickaCWise/status/908775002564186112,,,
"What electric company states their lines are ""hurricane proof""? If you live in FL, you will sooner or later be hit and be w/o power.",1,09/15/2017,https://twitter.com/EnsellJudith/status/908774828366270466,,,
islands don't have the infrastructure to do what we can do. Apples and oranges that's why it's taking six months! It's tragic nonetheless,2,09/15/2017,https://twitter.com/Bigg_Snuff/status/908774728567021568,,,
"Um,  what is going on? Stop completing tickets that aren't complete! Original ticket 530: power is NOT restored. #hurricaneirma",2,09/15/2017,https://twitter.com/jessicahodder/status/908774690444988416,,,
In Puerto Rico and Islands they are talking 6 months possibly w/o power. Suck it up... hurricanes do this. No hurricanes inland states...,2,09/15/2017,https://twitter.com/EnsellJudith/status/908774032262168576,,,
"Just a suggestion for the future, even if there's not a hurricane.",1,09/15/2017,https://twitter.com/CarmelSellHouse/status/908773731018960903,,,
You cannot hurricane proof electric lines.,6,09/15/2017,https://twitter.com/EnsellJudith/status/908773555680182272,,,
FPL says my power has been restored. It's not. To keep their promise to restore power now a new issue not related to hurricane,2,09/15/2017,https://twitter.com/Steve_841/status/908773122362478593,,,
