content,Code #,category,ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Subcode,,unk,directed,hashtag,geocode,source,,,
CNN #Breaking Chris Cuomo just got mugged....Looters stole Chis Cuomo's $435.00 Custom CNN Special Storm Jacket. #HurricaneIrma,5,5,1288,0.7797043151,61916,wkschanz,,9/10/17,9/10/2017 0:00,3:01:00 PM,0,1,,,,,,#Breaking #HurricaneIrma,9.07E+017,https://twitter.com/wkschanz/status/906955865072304129,,,
Reparations looting.,5,5,1314,0.630773795,31623,jsl262,,9/10/17,9/10/2017 0:00,6:20:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/jsl262/status/907005942369308675,,,
Do their lives matter?Looters should be shot on sight.,5,5,1414,0.9080057628,33168,KenPeet1,,9/10/17,9/10/2017 0:00,8:22:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/KenPeet1/status/907036610352599042,,,
Are we allowed to point out the ethnicity? Or is that bad? Maybe looting is a cultural thing!!,5,5,1459,0.2484701876,3094,AAlyson100,,9/10/17,9/10/2017 0:00,1:57:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/AAlyson100/status/906939647196049410,,,
"And, of course they are looting thugs.",5,5,1789,0.1723117049,57798,TiwiAtl,,9/10/17,9/10/2017 0:00,7:21:00 PM,0,1,,,,,,,9.07E+017,https://twitter.com/TiwiAtl/status/907021280821596161,,,
WTF are you talking about? They aren't looting because they're black. They're looting because they are criminals.,,5,,0.7829237332,43111,nedco67,,9/10/17,9/10/2017 0:00,3:06:00 PM,0,20,,,,,,,9.07E+017,https://twitter.com/nedco67/status/906957006111731712,,,
2 white men looted stores right before this. Are they dreamers?,,5,,0.143054822,3176,aboutjamari,,9/10/17,9/10/2017 0:00,10:18:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/aboutjamari/status/907065686085836802,,,
"They are not stealing food or water to survive, they are stealing material goods. Looters should face a mandatory prison sentences!",,5,,0.2296032294,25200,grdupuis,,9/11/17,9/11/2017 0:00,2:00:00 PM,0,1,,,,,,,9.07E+017,https://twitter.com/grdupuis/status/907302907133022208,,,
RT @WPLGLocal10 : Local 10 cameras catch looters breaking into stores in Fort Lauderdale http:// bit.ly/2fconJ6 pic.twitter.com/JZzCjDaZ0L,,5,,0.3670551975,29132,JDiasgranados,,9/10/17,9/10/2017 0:00,2:53:00 PM,0,0,,,,,@WPLGLocal10,,9.07E+017,https://twitter.com/JDiasgranados/status/906953841056276480,,,
Because they aren't white enough to loot pensions funds robbing millions with a laptop & get away with it. We gotta settle for some kicks.,,5,,0.4316300619,53550,SLUTLUST,,9/10/17,9/10/2017 0:00,3:37:00 PM,0,1,,,,,,,9.07E+017,https://twitter.com/SLUTLUST/status/906964887276007424,,,
Is there normally tolerance of looting?,,5,,0.9497824828,46802,Perno,,9/8/17,9/8/2017 0:00,10:09:00 PM,0,1,,,,,,,9.06E+017,https://twitter.com/Perno/status/906338759800745985,,,
"Sorry, but, I can't feel sympathy for anyone that commits any type of theft. Especially, taking advantage of times like this. Pfft",,5,,0.5655298656,50052,RoddenGrimes,,9/10/17,9/10/2017 0:00,12:24:00 PM,0,7,,,,,,,9.07E+017,https://twitter.com/RoddenGrimes/status/906916398768816128,,,
These will be the same people that claim the police profile them when they come to arrest them for this.,,5,,0.7291922682,60409,Wannabelova,,9/10/17,9/10/2017 0:00,8:30:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/Wannabelova/status/907038608669933569,,,
So is it #BlackLivesMatter now ? #Looters #HurrcaneIrma,,5,,0.226412922,8146,BhattNaturally1,,9/10/17,9/10/2017 0:00,6:58:00 PM,0,0,,,,,,#BlackLivesMatter #Looters #HurrcaneIrma,9.07E+017,https://twitter.com/BhattNaturally1/status/907015387736416256,,,
see this is why ppl don't like to evacuate. Some ppl stay behind to steal/loot,,5,,0.0644718085,18692,Dreamescape88,,9/10/17,9/10/2017 0:00,3:08:00 PM,2,11,,,,,,,9.07E+017,https://twitter.com/Dreamescape88/status/906957603934228480,,,
"I would agree that they're stealing to survive if they were looting food, water, and medical supplies instead of shoes and clothes.",,5,,0.0450464146,7724,believeitstime,,9/10/17,9/10/2017 0:00,3:12:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/believeitstime/status/906958495773188096,,,
That's crazy why looters for sneakers not worth it at all,,5,,0.8149102101,33648,KingMapps,,9/11/17,9/11/2017 0:00,3:45:00 AM,0,0,,,,,,,9.07E+017,https://twitter.com/KingMapps/status/907148018125873152,,,
Heartless thugs continue to take advantage of Irma victims. This needs to stop! @wsvn pic.twitter.com/LrHRTOMNfJ,,5,,0.4143308819,49691,rloweon7,,9/13/17,9/13/2017 0:00,11:11:00 AM,5,8,,,,,@wsvn,,9.08E+017,https://twitter.com/rloweon7/status/907985123827732480,,,
"You should be caring a gun , not a camera. You loot, we shoot.",,5,,0.1811225979,24385,GeraldGgallant,,9/10/17,9/10/2017 0:00,2:56:00 PM,1,2,,,,,,,9.07E+017,https://twitter.com/GeraldGgallant/status/906954635918835720,,,
That's what I've been saying why shoot if they can just be charged with theft,,5,,0.6055770872,34796,lavendirtbag,,9/10/17,9/10/2017 0:00,7:08:00 PM,0,1,,,,,,,9.07E+017,https://twitter.com/lavendirtbag/status/907017888145575936,,,
"Bernie Madoff looted millions from hard working ppl, white collar thug stole from white ppl. See how easy bias can be.",,5,,0.271063312,31523,jphillips6030,,9/12/17,9/12/2017 0:00,7:32:00 AM,0,0,,,,,,,9.08E+017,https://twitter.com/jphillips6030/status/907567688532332544,,,
While the looting was going on the mother yanks her son back out of the store. Mama knows best. May God bless Florida.,,5,,0.3199955138,13267,chadliosocooley,,9/10/17,9/10/2017 0:00,3:35:00 PM,2,2,,,,,,,9.07E+017,https://twitter.com/chadliosocooley/status/906964351537487872,,,
Look at all those white looters,,5,,0.2417719446,21662,FloWin83,,9/10/17,9/10/2017 0:00,4:47:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/FloWin83/status/906982602300690432,,,
looting on Powerline Rd. of Simon's and Footlocker captured on @WPLGLocal10 is disgusting and so entirely abusive,,5,,0.8443133572,46355,patrickbarham,,9/10/17,9/10/2017 0:00,1:20:00 PM,0,0,,,,,@WPLGLocal10,,9.07E+017,https://twitter.com/patrickbarham/status/906930416828997637,,,
So they aren't prepared for a storm but hen go out and loot sneakers??,,5,,0.7274866529,14046,Christozip007,,9/10/17,9/10/2017 0:00,10:30:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/Christozip007/status/907068800360644608,,,
Breaking and entering. Tresspassing. Stealing. Wont do it again. Lemme guess you want them to just be told to behave next time,,5,,0.4446265108,58763,TruthRadiates,,9/10/17,9/10/2017 0:00,5:51:00 PM,0,1,,,,,,,9.07E+017,https://twitter.com/TruthRadiates/status/906998497139982336,,,
"If they are running into cars, that means they have a home, and it's not out of necessity that they steal. They're just criminals!!",,5,,0.865707464,48560,rayhern65,,9/10/17,9/10/2017 0:00,8:32:00 PM,0,0,,,,,,,9.07E+017,https://twitter.com/rayhern65/status/907039003538575365,,,
"@RobProvince It's the hurricane red light special!"" Who needs food or shelter when you can steal new kicks?""",,5,,0.1630420136,4325,AlohaJenYoung,,9/10/17,9/10/2017 0:00,9:14:00 PM,0,0,,,,,@RobProvince,,9.07E+017,https://twitter.com/AlohaJenYoung/status/907049612191571968,,,
License plate numbers should be helpful. What's up with that sick obsession with sneakers. How does anyone want shoes THAT BAD.,,5,,0.7611906037,25904,HazelezaH777,,9/11/17,9/11/2017 0:00,11:21:00 AM,0,0,,,,,,,9.07E+017,https://twitter.com/HazelezaH777/status/907262855304568833,,,
Miami-Dade PD arrests 28 for looting. http:// bit.ly/2jg97Qc pic.twitter.com/wrcCqU1pmV,,5,,0.4658034878,12203,CBS12,,9/11/17,9/11/2017 0:00,1:05:00 AM,8,11,,,,,,,9.07E+017,https://twitter.com/CBS12/status/907107723153682432,,,
@WPLGLocal10 We should not call them looters. This came long before the storm hit and was essentially a planned heist of 1 store,,5,,0.0085203061,34849,LBinFL,,9/11/17,9/11/2017 0:00,10:07:00 AM,0,0,,,,,@WPLGLocal10,,9.07E+017,https://twitter.com/LBinFL/status/907244201867345922,,,
Damn white people always looting and always taking advantage of people...,,5,,0.621218049,24427,getsmrt77,,9/11/17,9/11/2017 0:00,7:51:00 AM,0,0,,,,,,,9.07E+017,https://twitter.com/getsmrt77/status/907209923456585728,,,
Looters in Miami after Irma @wsvn @CNNEE @CNN @nbc6 pic.twitter.com/fpjMztBlO5,,5,,0.0186940876,24374,Georgettehadda7,,9/11/17,9/11/2017 0:00,8:14:00 PM,0,0,,,,,@wsvn @CNNEE @CNN @nbc6,,9.07E+017,https://twitter.com/Georgettehadda7/status/907396850273148928,,,
The airlines shouldn't be allowed to gouge prices when it's a state of emergency. Greedy. #irma #shameonyou,5,6,94,0.3013446092,66876,wxgeekdan,,9/6/17,9/6/2017 0:00,11:08:00 AM,0,4,,,,,,#irma #shameonyou,9.05E+017,https://twitter.com/wxgeekdan/status/905447670633955328,,,
"Gouging? What do you think?Delta's $3,000 fare to escape Irma http://www. wcpo.com/money/consumer /dont-waste-your-money/gouging-deltas-3000-fare-to-escape-hurricane-irma â€¦ @WCPO @WPTV #Delta #HurricaineIrma",5,6,555,0.3471358516,30951,JohnMatarese,,9/6/17,9/6/2017 0:00,9:07:00 PM,8,4,,,,,@WCPO @WPTV,#Delta #HurricaineIrma,9.06E+017,https://twitter.com/JohnMatarese/status/905598290783326214,,,
Don't forget the airlines. pic.twitter.com/RTHt9umDu3,6,6,596,0.5132194809,57201,theoceanlawyers,,9/12/17,9/12/2017 0:00,12:39:00 PM,0,1,1,,,,,,9.08E+017,https://twitter.com/theoceanlawyers/status/907644921255002113,,,
Call 305-547-3300 -- price gauging hotline .,5,6,713,0.0442211485,9420,BrianEntin,,9/6/17,9/6/2017 0:00,1:19:00 PM,0,0,,,,,,,9.05E+017,https://twitter.com/BrianEntin/status/905480545634803712,,,
Higher power and water bills post Hurricane Irma? Some utilities telling homeowners not to worry http:// bit.ly/2hl3dg1 pic.twitter.com/fZwshoDp2k,10,6,803,0.2102931307,63372,WPTV,,9/22/17,9/22/2017 0:00,10:10:00 AM,0,1,,,,,,,9.11E+017,https://twitter.com/WPTV/status/911231170465157122,,,
The Postal Service offers limited delivery service. http:// bit.ly/2jnPC8c pic.twitter.com/vtzTIhjBOO,3,6,841,0.1895876266,11924,CBS12,,9/13/17,9/13/2017 0:00,10:00:00 AM,0,3,1,,,,,,9.08E+017,https://twitter.com/CBS12/status/907967111393366017,,,
#in FL for reporting price gouging: The Attorney General's Fraud Hotline toll free 1-866-9-NO-SCAM (866-966-7226) http:// wlrn.org/post/see-price -gouging-hurricane-irma-approaches-florida-attorney-general-wants-know â€¦,5,6,1566,0.4777720191,25845,Havilah,,9/6/17,9/6/2017 0:00,11:20:00 AM,3,1,,,,,,#in,9.05E+017,https://twitter.com/Havilah/status/905450693678518272,,,
It's a bunch of bologna about those airline fares being $99 or $399 advertise what you want but there are NO seats out of Florida @WPTV https:// twitter.com/aronberg/statu s/905888768615383040 â€¦,6,6,1765,0.0099355127,49505,RigganDL,,9/8/17,9/8/2017 0:00,7:38:00 AM,0,0,,,,,@WPTV,,9.06E+017,https://twitter.com/RigganDL/status/906119499845427202,,,
. @WPTV why not name the airlines price gouging customers trying to leave #FL to stay safe? http://www. wptv.com/news/state/tra velers-leaving-florida-shocked-by-airplane-ticket-prices â€¦ .,,6,,0.7179267423,54437,stefsstuff,,9/6/17,9/6/2017 0:00,6:00:00 PM,2,0,,,,,@WPTV,#FL,9.06E+017,https://twitter.com/stefsstuff/status/905551323168481284,,,
@SpiritAirlines You knowingly sold tickets to a flight you know you wouldn't honor. NK710 today to LGA. LAST MINUTE CANCEL. @WPLGLocal10,,6,,0.441613109,30428,jmahabir,,9/12/17,9/12/2017 0:00,8:07:00 PM,1,0,,,,,@SpiritAirlines @WPLGLocal10,,9.08E+017,https://twitter.com/jmahabir/status/907757535653978112,,,
It's a bunch of bologna about those airline fares being $99 or $399 advertise what you want but there are NO seats out of Florida @WPTV https:// twitter.com/aronberg/statu s/905888768615383040 â€¦,,6,,0.5316060635,49504,RigganDL,,9/8/17,9/8/2017 0:00,7:38:00 AM,0,0,,,,,@WPTV,,9.06E+017,https://twitter.com/RigganDL/status/906119499845427202,,,
"UPDATE: Over 4,000 price gouging complaints have been called into AG Pam Bondi's office. http:// bit.ly/2eQhi4d #Irma @WPTV",,6,,0.8783026549,39692,MerrisBadcock,,9/7/17,9/7/2017 0:00,6:50:00 PM,0,1,,,,,@WPTV,#Irma,9.06E+017,https://twitter.com/MerrisBadcock/status/905926172210540549,,,
As you stock up for #Irma - report price gouging to the Attorney Generalâ€™s Office 1-866-9-NO-SCAM. @FOX13News,,6,,0.9839325412,53870,sorbonified,,9/6/17,9/6/2017 0:00,12:41:00 AM,6,7,,,,,@FOX13News,#Irma,9.05E+017,https://twitter.com/sorbonified/status/905289789473214464,,,
@AmericanAir Prices went from $50 to $700 in 30 minutes after announcement of #Irma as #Category5 #pricegouging @MiamiDadePD @WPLGLocal10,,6,,0.0853631423,9666,BrookeJXx,,9/5/17,9/5/2017 0:00,2:40:00 PM,0,0,,,,,@AmericanAir @MiamiDadePD @WPLGLocal10,#Irma #Category5 #pricegouging,9.05E+017,https://twitter.com/BrookeJXx/status/905138703680630787,,,
"UPDATE: Price gouging complaints in FL surpass 2,000 according to AG's office. http:// bit.ly/2wFSmkm @WPTV pic.twitter.com/wclZoTuEgI",,6,,0.8213154088,39697,MerrisBadcock,,9/7/17,9/7/2017 0:00,11:17:00 AM,1,0,,,,,@WPTV,,9.06E+017,https://twitter.com/MerrisBadcock/status/905812329144737794,,,
@FOX13News price gouging starting at 7-11 store. $30 for case of water #pic.twitter.com/PLYvD0yXHB,,6,,0.3345109561,19454,EleanorTheJeep,,9/5/17,9/5/2017 0:00,6:23:00 PM,0,0,,,,,@FOX13News,#pic,9.05E+017,https://twitter.com/EleanorTheJeep/status/905194737648447492,,,
Report violations by dialing 1-866-966-7226,,6,,0.1105111997,39898,MiamiDadePD,,9/4/17,9/4/2017 0:00,9:01:00 PM,6,11,,,,,,,9.05E+017,https://twitter.com/MiamiDadePD/status/904872065752322048,,,
Florida activates price gouging hotline ahead of Irma http:// on.wtsp.com/2eFAK3m pic.twitter.com/7T241IELmo,,6,,0.7682003044,2011,10NewsWTSP,,9/4/17,9/4/2017 0:00,11:35:00 PM,3,6,,,,,,,9.05E+017,https://twitter.com/10NewsWTSP/status/904910739735027712,,,
Accusations fly over possible price gouging by #Amazon ahead of #Irma http:// bit.ly/2xMqDyL?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/BrFZsUIbbx,,6,,0.6913240067,63010,WPLGLocal10,,9/5/17,9/5/2017 0:00,11:29:00 AM,41,35,,,,,,#Amazon #Irma,9.05E+017,https://twitter.com/WPLGLocal10/status/905090454466723841,,,
"AGs office says price gouging complaints are coming in by the hundreds, up from 20 in #PalmBeachCo yesterday. http:// bit.ly/2wFSmkm @WPTV",,6,,0.5960638618,39705,MerrisBadcock,,9/6/17,9/6/2017 0:00,2:55:00 PM,1,1,,,,,@WPTV,#PalmBeachCo,9.06E+017,https://twitter.com/MerrisBadcock/status/905504646646681600,,,
"Hey, @AmericanExpress , you messed up big time. Please make it right. This is my mother. #hurricaneirma2017 #americanexpress @WPLGLocal10 pic.twitter.com/naGW3Y11rv",,6,,0.9600759746,41387,mostly_animals,,9/9/17,9/9/2017 0:00,6:00:00 PM,0,0,,,,,@AmericanExpress @WPLGLocal10,#hurricaneirma2017 #americanexpress,9.07E+017,https://twitter.com/mostly_animals/status/906638464082436097,,,
Florida emergency management director leaving for private sector http://www. wctv.tv/content/news/F lorida-emergency-management-director-leaving-for-private-sector-448164533.html â€¦,9,7,184,0.394433625,60769,WCTV,,9/27/17,9/27/2017 0:00,5:36:00 AM,0,0,,,,,,,9.13E+017,https://twitter.com/WCTV/status/912974305973215232,,,
Florida men caught with stolen power pole strapped to SUV in wake of #Irma http:// bit.ly/2jslQze pic.twitter.com/FxKhpO0Y3G,5,7,186,0.3827552159,63644,WPTV,,9/14/17,9/14/2017 0:00,8:41:00 AM,4,8,1,,,,,#Irma,9.08E+017,https://twitter.com/WPTV/status/908309672079261696,,,
@WPTV I will never understand animal cruelty. I'd rather die with a dog in my arms than knowing I left them to it.,6,7,480,0.5163915753,19132,EagleshamGraham,,9/9/17,9/9/2017 0:00,8:50:00 PM,2,26,,,,,@WPTV,,9.07E+017,https://twitter.com/EagleshamGraham/status/906681271107018752,,,
"Retweeted FOX 13 Tampa Bay ( @FOX13News ): SINGLE FILE, EVERYONE! Flamingos being ushered to safety at... http:// fb.me/6D0TxuvRn",3,7,669,0.5675123393,20232,EricFarrStyle,,9/11/17,9/11/2017 0:00,5:37:00 AM,0,0,,,,,@FOX13News,,9.07E+017,https://twitter.com/EricFarrStyle/status/907176322908266496,,,
"SINGLE FILE, EVERYONE! Flamingos being ushered to safety at @BuschGardens , along with other animals Stay safe, everyone! #HurricaneIrma pic.twitter.com/d7ozWBndKH",3,7,728,0.191987142,22804,FOX13News,,9/10/17,9/10/2017 0:00,12:11:00 PM,17293,37869,1,,,,@BuschGardens,#HurricaneIrma,9.07E+017,https://twitter.com/FOX13News/status/906912917857210368,,,
"Retweeted FOX 13 Tampa Bay ( @FOX13News ): SINGLE FILE, EVERYONE! Flamingos being ushered to safety at... http:// fb.me/2gizy67G5",3,7,737,0.57633875,55794,swensonmember,,9/10/17,9/10/2017 0:00,2:29:00 PM,0,0,,,,,@FOX13News,,9.07E+017,https://twitter.com/swensonmember/status/906947776084418561,,,
"Deaths, injuries growing from improper generator use - here's how to use one correctly http:// on.wtsp.com/2y4lsJE pic.twitter.com/3XbJ6nHKWU",3,7,767,0.6967408938,1232,10NewsWTSP,,9/15/17,9/15/2017 0:00,4:35:00 PM,6,7,1,,,,,,9.09E+017,https://twitter.com/10NewsWTSP/status/908791303038783489,,,
In case anyone is wondering - Gwendolyn the pet alligator in Coconut Grove I've done stories on is ok after #HurricaneIrma . @wsvn pic.twitter.com/v9JksymprD,3,7,781,0.329098785,9324,BrianEntin,,9/10/17,9/10/2017 0:00,11:28:00 PM,118,244,1,,,,@wsvn,#HurricaneIrma,9.07E+017,https://twitter.com/BrianEntin/status/907083447340032000,,,
Daughter of Hollywood nursing home residents files lawsuit http:// bit.ly/2jW2sei?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/RZIZcP0Zdy,3,7,852,0.2817828088,62317,WPLGLocal10,,9/25/17,9/25/2017 0:00,1:50:00 PM,0,4,1,,,,,,9.12E+017,https://twitter.com/WPLGLocal10/status/912373862914019328,,,
"Man, woman charged with stealing downed power lines http:// wsvn.com/news/local/man -woman-charged-with-stealing-downed-power-lines/ â€¦ pic.twitter.com/HUnojXFwDu",3,7,1222,0.828528186,65770,wsvn,,9/19/17,9/19/2017 0:00,9:42:00 AM,5,7,1,,,,,,9.1E+017,https://twitter.com/wsvn/status/910137040481775616,,,
Just In: K-9 tracks man charged with stealing neighbor's generator http:// bit.ly/2x9iAvM pic.twitter.com/kq9ehLN5A7,5,7,1287,0.3662556299,11705,CBS12,,9/17/17,9/17/2017 0:00,8:00:00 AM,2,0,,,,,,,9.09E+017,https://twitter.com/CBS12/status/909386456254132224,,,
"@jennynmc RT @FOX13News : SINGLE FILE, EVERYONE! Flamingos being ushered to safety at (cont) http:// tl.gd/no3npq",3,7,1335,0.5532838263,50624,russodl,,9/10/17,9/10/2017 0:00,5:53:00 PM,0,0,,,,,@jennynmc @FOX13News,,9.07E+017,https://twitter.com/russodl/status/906999177053315072,,,
Aren't they rounding up the flamingos at Busch Gardens before the hurricane hits and taking them to safety?,3,7,1620,0.6744211469,41609,MrsBlueSky63,,9/11/17,9/11/2017 0:00,12:04:00 AM,0,1,,,,,,,9.07E+017,https://twitter.com/MrsBlueSky63/status/907092334394986496,,,
We confront the used car dealer who parked a fleet of cars in a city garage reserved for residents during Irma. At 6 @WPLGLocal10 pic.twitter.com/liAtteLqfG,,7,,0.9399115893,32134,jweinsier,,9/13/17,9/13/2017 0:00,3:39:00 PM,10,35,,,,,@WPLGLocal10,,9.08E+017,https://twitter.com/jweinsier/status/908052502540627970,,,
@MayorGimenez @FLGovScott @RepCurbelo @wplg @wsvn @GMA #Miami #SlumLord #IrmaHurricane2017 Landlord only shuttered the first floor. pic.twitter.com/QJjVbTxZXE,,7,,0.7863375003,35256,LHaw69,,9/9/17,9/9/2017 0:00,12:35:00 AM,0,0,,,,,@MayorGimenez @FLGovScott @RepCurbelo @wplg @wsvn @GMA,#Miami #SlumLord #IrmaHurricane2017,9.06E+017,https://twitter.com/LHaw69/status/906375388435279872,,,
The Latest: Florida police warn of post-Irma scams http://www. fox10tv.com/story/36342464 /the-latest-florida-police-warn-of-post-irma-scams â€¦,,7,,0.4247565854,22223,FOX10News,,9/12/17,9/12/2017 0:00,12:30:00 PM,3,0,,,,,,,9.08E+017,https://twitter.com/FOX10News/status/907642490605502466,,,
VIDEO: Man breaks into home after family evacuated for hurricane http://www. wtsp.com/news/crime/vid eo-man-breaks-into-home-after-family-evacuated-for-hurricane/477309423 â€¦ via @10NewsWTSP,,7,,0.4951292523,47086,philippians437,,9/21/17,9/21/2017 0:00,6:17:00 AM,0,0,,,,,@10NewsWTSP,,9.11E+017,https://twitter.com/philippians437/status/910810301355954177,,,
"Ahahahaha RT @wsvn : Two men caught trying to steal power pole in north Florida, sheriff says http:// wsvn.com/news/local/two -men-caught-trying-to-steal-power-pole-in-north-florida-sheriff-says/ â€¦ pic.twitter.com/m4uXbepSjS",,7,,0.4011724036,7018,AYE_BOOGIE,,9/13/17,9/13/2017 0:00,9:39:00 PM,0,0,,,,,@wsvn,,9.08E+017,https://twitter.com/AYE_BOOGIE/status/908143097732911105,,,
Boynton Beach family has encounter with bears in Tennessee after evacuating from Irma http:// bit.ly/2xzyoL1 @HDavisWPTV pic.twitter.com/Aw6XWb4B0k,,7,,0.4805576861,64242,WPTV,,9/28/17,9/28/2017 0:00,11:00:00 AM,1,1,,,,,@HDavisWPTV,,9.13E+017,https://twitter.com/WPTV/status/913418082554654721,,,
